Year Start,Month Start,Day Start,Machine,Product,Tons,gen_idtypemaille,Year End,Month End,Day End,Hours
2027,3,8,P03,280344,61.969,4,2027,3,15,83.157
2027,4,5,P03,280344,63.037,4,2027,4,12,84.59
2027,5,3,P03,280344,76.094,4,2027,5,10,102.112
2027,5,24,P03,280344,72,4,2027,5,31,96.618
2027,9,20,P03,280344,17.007,4,2027,9,27,22.822
2027,9,27,P03,280344,53.254,4,2027,10,4,71.463
2027,10,4,P03,280344,42.778,4,2027,10,11,57.405
2027,10,11,P03,280344,42.308,4,2027,10,18,56.774
2027,10,18,P03,280344,31.818,4,2027,10,25,42.697
2027,11,1,P03,280344,20.498,4,2027,11,8,27.507
2027,11,8,P03,280344,15.876,4,2027,11,15,21.305
2027,11,29,P03,280344,42.168,4,2027,12,6,56.586
2027,12,6,P03,280344,44.962,4,2027,12,13,60.335
2027,12,13,P03,280344,26.254,4,2027,12,20,35.23
2027,12,20,P03,280344,22.489,4,2027,12,27,30.178
2027,12,27,P03,280344,5.274,4,2028,1,3,7.077
2028,1,3,P03,280344,21.309,4,2028,1,10,28.595
2028,1,10,P03,280344,42.17,4,2028,1,17,56.589
2028,1,17,P03,280344,21.086,4,2028,1,24,28.296
2028,1,24,P03,280344,21.108,4,2028,1,31,28.325
2028,1,31,P03,280344,33.888,4,2028,2,7,45.475
2028,1,10,P03,280434,7.58,4,2028,1,17,10.172
2028,1,17,P03,280434,4.06,4,2028,1,24,5.448
2028,1,24,P03,280434,4.5,4,2028,1,31,6.039
2026,9,21,P03,280434,35.026,4,2026,9,28,46.331
2027,2,15,P03,280434,46.4,4,2027,2,22,62.265
2027,2,22,P03,280434,19.749,4,2027,3,1,26.501
2027,3,8,P03,280434,28.031,4,2027,3,15,37.616
2027,4,5,P03,280434,35.27,4,2027,4,12,47.33
2027,5,3,P03,280434,18,4,2027,5,10,24.155
2027,5,24,P03,280434,18,4,2027,5,31,24.155
2027,9,6,P03,280434,98.602,4,2027,9,13,132.316
2027,10,4,P03,280434,18.354,4,2027,10,11,24.629
2027,10,25,P03,280434,16.71,4,2027,11,1,22.424
2027,12,13,P03,280434,13.61,4,2027,12,20,18.264
2027,12,27,P03,280434,6.896,4,2028,1,3,9.254
2028,1,3,P03,280434,4.055,4,2028,1,10,5.441
2027,8,30,P03,280477,18,4,2027,9,6,24.155
2026,10,12,P03,280571,24.621,4,2026,10,19,32.199
2026,10,19,P03,280571,41.797,4,2026,10,26,54.662
2027,1,4,P03,280571,13.096,4,2027,1,11,17.574
2027,1,18,P03,280571,52.69,4,2027,1,25,70.706
2027,4,19,P03,280571,11.063,4,2027,4,26,14.845
2027,5,10,P03,280571,37.371,4,2027,5,17,50.148
2027,7,5,P03,280571,13.664,4,2027,7,12,18.336
2027,8,2,P03,280571,9,4,2027,8,9,12.077
2027,10,18,P03,280571,49.234,4,2027,10,25,66.068
2027,10,25,P03,280571,16.221,4,2027,11,1,21.767
2027,11,1,P03,280571,18.307,4,2027,11,8,24.566
2027,9,20,P03,280573,8.623,4,2027,9,27,11.571
2027,12,27,P03,280573,1.075,4,2028,1,3,1.443
2026,10,12,P03,280573,11.95,4,2026,10,19,15.628
2027,2,15,P03,280573,9.742,4,2027,2,22,13.072
2027,4,26,P03,280573,11.37,4,2027,5,3,15.258
2027,6,14,P03,280573,12.22,4,2027,6,21,16.398
2027,8,2,P03,280573,18.451,4,2027,8,9,24.76
2026,8,10,P03,280580,51,4,2026,8,17,68.339
2026,11,9,P03,280580,21.989,4,2026,11,16,29.379
2026,11,16,P03,280580,18.059,4,2026,11,23,24.129
2026,12,7,P03,280580,51.418,4,2026,12,14,70.22
2027,1,4,P03,280580,18,4,2027,1,11,24.155
2027,1,25,P03,280580,18,4,2027,2,1,24.155
2027,3,29,P03,280580,18,4,2027,4,5,24.155
2027,4,12,P03,280580,22.868,4,2027,4,19,30.687
2027,4,26,P03,280580,18,4,2027,5,3,24.155
2027,5,24,P03,280580,22.525,4,2027,5,31,30.227
2027,6,14,P03,280580,24.293,4,2027,6,21,32.6
2027,7,26,P03,280580,22.546,4,2027,8,2,30.255
2027,8,2,P03,280580,72.29,4,2027,8,9,97.008
2027,9,20,P03,280580,29.44,4,2027,9,27,39.506
2027,10,4,P03,280580,11.63,4,2027,10,11,15.607
2027,10,18,P03,280580,11.63,4,2027,10,25,15.607
2027,10,25,P03,280580,11.532,4,2027,11,1,15.475
2027,11,8,P03,280580,10.072,4,2027,11,15,13.515
2027,11,15,P03,280580,21.62,4,2027,11,22,29.012
2027,12,13,P03,280580,14.03,4,2027,12,20,18.827
2027,12,20,P03,280580,7.015,4,2027,12,27,9.414
2027,12,27,P03,280580,13.814,4,2028,1,3,18.537
2028,1,17,P03,280580,6.34,4,2028,1,24,8.508
2028,1,24,P03,280580,6.274,4,2028,1,31,8.419
2026,8,17,P03,280641,18,4,2026,8,24,24.12
2026,9,28,P03,280641,18,4,2026,10,5,23.54
2026,11,16,P03,280641,18,4,2026,11,23,24.05
2026,11,30,P03,280641,18,4,2026,12,7,24.582
2026,12,21,P03,280641,18,4,2026,12,28,24.582
2027,5,17,P03,280641,20,4,2027,5,24,26.838
2027,6,7,P03,280641,20,4,2027,6,14,26.838
2027,9,20,P03,280641,14.429,4,2027,9,27,19.362
2027,10,11,P03,280641,6.57,4,2027,10,18,8.816
2027,10,25,P03,280641,8.358,4,2027,11,1,11.216
2027,11,1,P03,280641,4.98,4,2027,11,8,6.683
2027,12,6,P03,280641,4.62,4,2027,12,13,6.2
2027,12,20,P03,280641,2.31,4,2027,12,27,3.1
2027,12,27,P03,280641,4.62,4,2028,1,3,6.2
2028,1,3,P03,280641,2.31,4,2028,1,10,3.1
2028,1,10,P03,280641,4.596,4,2028,1,17,6.167
2028,1,17,P03,280641,2.03,4,2028,1,24,2.724
2028,1,24,P03,280641,0.993,4,2028,1,31,1.333
2026,8,17,P03,Capacity T,2.91,4,2026,8,24,3.9
2026,8,3,P04,120430,37.999,4,2026,8,10,51.191
2026,8,17,P04,120430,36,4,2026,8,24,48.498
2026,8,24,P04,120430,49.758,4,2026,8,31,67.032
2026,8,31,P04,120430,50.316,4,2026,9,7,66.874
2026,9,7,P04,120430,34.577,4,2026,9,14,45.956
2026,9,14,P04,120430,26.9,4,2026,9,21,35.752
2028,1,24,P04,120430,31.522,4,2028,1,31,40.68
2028,1,31,P04,120430,33.526,4,2028,2,7,43.267
2027,12,13,P04,120430,47.92,4,2027,12,20,61.842
2027,12,20,P04,120430,19.278,4,2027,12,27,24.879
2027,12,27,P04,120430,33.4,4,2028,1,3,43.104
2028,1,3,P04,120430,32.27,4,2028,1,10,41.646
2028,1,10,P04,120430,31.744,4,2028,1,17,40.967
2028,1,17,P04,120430,31.688,4,2028,1,24,40.895
2027,10,25,P04,120430,32.18,4,2027,11,1,41.53
2027,11,1,P04,120430,30.992,4,2027,11,8,39.996
2027,11,8,P04,120430,45.403,4,2027,11,15,58.594
2027,11,15,P04,120430,46.095,4,2027,11,22,59.488
2027,11,29,P04,120430,33.033,4,2027,12,6,42.631
2027,12,6,P04,120430,33.104,4,2027,12,13,42.722
2027,9,13,P04,120430,38.292,4,2027,9,20,49.417
2027,9,20,P04,120430,39.535,4,2027,9,27,51.022
2027,9,27,P04,120430,38.06,4,2027,10,4,49.118
2027,10,4,P04,120430,34.484,4,2027,10,11,44.503
2027,10,11,P04,120430,33.774,4,2027,10,18,43.587
2027,10,18,P04,120430,32.258,4,2027,10,25,41.63
2027,8,2,P04,120430,44.469,4,2027,8,9,57.39
2027,8,9,P04,120430,46.36,4,2027,8,16,59.83
2027,8,16,P04,120430,42.012,4,2027,8,23,54.218
2027,8,23,P04,120430,38.676,4,2027,8,30,49.913
2027,8,30,P04,120430,38.34,4,2027,9,6,49.48
2027,9,6,P04,120430,37.064,4,2027,9,13,47.833
2027,6,14,P04,120430,21.22,4,2027,6,21,27.385
2027,6,21,P04,120430,35.847,4,2027,6,28,46.263
2027,6,28,P04,120430,29.038,4,2027,7,5,37.474
2027,7,12,P04,120430,35.695,4,2027,7,19,46.066
2027,7,19,P04,120430,37.834,4,2027,7,26,48.827
2027,7,26,P04,120430,42.142,4,2027,8,2,54.386
2027,4,26,P04,120430,32.708,4,2027,5,3,42.211
2027,5,3,P04,120430,32.68,4,2027,5,10,42.175
2027,5,10,P04,120430,32.88,4,2027,5,17,42.433
2027,5,17,P04,120430,40.272,4,2027,5,24,51.972
2027,5,24,P04,120430,108.005,4,2027,5,31,139.385
2027,6,7,P04,120430,72.429,4,2027,6,14,93.473
2027,3,15,P04,120430,32.015,4,2027,3,22,41.316
2027,3,22,P04,120430,33.345,4,2027,3,29,43.033
2027,3,29,P04,120430,35.588,4,2027,4,5,45.928
2027,4,5,P04,120430,35.894,4,2027,4,12,46.323
2027,4,12,P04,120430,35.576,4,2027,4,19,45.912
2027,4,19,P04,120430,34.884,4,2027,4,26,45.019
2027,2,1,P04,120430,31.382,4,2027,2,8,40.5
2027,2,8,P04,120430,30.593,4,2027,2,15,39.481
2027,2,15,P04,120430,29.86,4,2027,2,22,38.535
2027,2,22,P04,120430,29.789,4,2027,3,1,38.444
2027,3,1,P04,120430,31.384,4,2027,3,8,40.502
2027,3,8,P04,120430,32.409,4,2027,3,15,41.825
2026,12,14,P04,120430,18.505,4,2026,12,21,25.43
2026,12,28,P04,120430,17.346,4,2027,1,4,22.385
2027,1,4,P04,120430,44.398,4,2027,1,11,57.297
2027,1,11,P04,120430,36.48,4,2027,1,18,47.079
2027,1,18,P04,120430,39.093,4,2027,1,25,50.451
2027,1,25,P04,120430,33.046,4,2027,2,1,42.647
2026,11,2,P04,120430,39.73,4,2026,11,9,53.362
2026,11,9,P04,120430,34.512,4,2026,11,16,46.353
2026,11,16,P04,120430,38.129,4,2026,11,23,51.211
2026,11,23,P04,120430,8.125,4,2026,11,30,10.912
2026,11,30,P04,120430,53.979,4,2026,12,7,74.177
2026,12,7,P04,120430,66.739,4,2026,12,14,91.711
2026,9,21,P04,120430,32.625,4,2026,9,28,43.36
2026,9,28,P04,120430,38.974,4,2026,10,5,51.187
2026,10,5,P04,120430,33.335,4,2026,10,12,43.782
2026,10,12,P04,120430,31.648,4,2026,10,19,41.566
2026,10,19,P04,120430,31.301,4,2026,10,26,41.11
2026,10,26,P04,120430,30.466,4,2026,11,2,40.013
2026,8,17,P04,120431,50,4,2026,8,24,67.358
2026,8,24,P04,120431,16.88,4,2026,8,31,22.74
2026,8,31,P04,120431,9,4,2026,9,7,11.962
2026,9,7,P04,120431,23.393,4,2026,9,14,31.091
2026,9,21,P04,120431,13.424,4,2026,9,28,17.841
2026,9,28,P04,120431,13.19,4,2026,10,5,17.323
2026,10,5,P04,120431,12.705,4,2026,10,12,16.687
2026,10,12,P04,120431,11.726,4,2026,10,19,15.401
2026,10,19,P04,120431,11.452,4,2026,10,26,15.041
2026,10,26,P04,120431,11.38,4,2026,11,2,14.946
2026,11,2,P04,120431,10.962,4,2026,11,9,14.723
2026,11,9,P04,120431,10.997,4,2026,11,16,14.77
2026,11,16,P04,120431,21.51,4,2026,11,23,28.89
2026,11,30,P04,120431,10.998,4,2026,12,7,15.113
2026,12,7,P04,120431,11.506,4,2026,12,14,15.811
2026,12,14,P04,120431,11.612,4,2026,12,21,15.957
2026,12,21,P04,120431,16.451,4,2026,12,28,22.607
2026,12,28,P04,120431,9,4,2027,1,4,11.615
2027,1,4,P04,120431,14.837,4,2027,1,11,19.147
2027,1,11,P04,120431,15.778,4,2027,1,18,20.362
2027,1,18,P04,120431,15.044,4,2027,1,25,19.415
2027,1,25,P04,120431,13.06,4,2027,2,1,16.854
2027,2,1,P04,120431,11.172,4,2027,2,8,14.418
2027,2,8,P04,120431,11.137,4,2027,2,15,14.373
2027,2,15,P04,120431,10.934,4,2027,2,22,14.111
2027,2,22,P04,120431,10.812,4,2027,3,1,13.953
2027,3,1,P04,120431,12.43,4,2027,3,8,16.041
2027,3,8,P04,120431,12.563,4,2027,3,15,16.212
2027,3,15,P04,120431,12.705,4,2027,3,22,16.396
2027,3,22,P04,120431,13.602,4,2027,3,29,17.554
2027,3,29,P04,120431,14.496,4,2027,4,5,18.707
2027,4,5,P04,120431,14.924,4,2027,4,12,19.26
2027,4,12,P04,120431,14.794,4,2027,4,19,19.092
2027,4,19,P04,120431,14.266,4,2027,4,26,18.411
2027,4,26,P04,120431,12.598,4,2027,5,3,16.258
2027,5,3,P04,120431,12.226,4,2027,5,10,15.778
2027,5,10,P04,120431,11.724,4,2027,5,17,15.13
2027,5,17,P04,120431,23.998,4,2027,5,24,30.971
2027,5,31,P04,120431,58.95,4,2027,6,7,76.077
2027,6,21,P04,120431,27.582,4,2027,6,28,35.596
2027,7,12,P04,120431,9,4,2027,7,19,11.615
2027,7,19,P04,120431,12.446,4,2027,7,26,16.062
2027,7,26,P04,120431,12.344,4,2027,8,2,15.93
2027,8,2,P04,120431,16.468,4,2027,8,9,21.252
2027,8,9,P04,120431,17.066,4,2027,8,16,22.024
2027,8,16,P04,120431,16.983,4,2027,8,23,21.918
2027,8,23,P04,120431,14.149,4,2027,8,30,18.26
2027,8,30,P04,120431,13.51,4,2027,9,6,17.436
2027,9,6,P04,120431,12.412,4,2027,9,13,16.018
2027,9,13,P04,120431,12.93,4,2027,9,20,16.687
2027,9,20,P04,120431,13.212,4,2027,9,27,17.05
2027,9,27,P04,120431,12.876,4,2027,10,4,16.617
2027,10,4,P04,120431,11.862,4,2027,10,11,15.308
2027,10,11,P04,120431,11.612,4,2027,10,18,14.986
2027,10,18,P04,120431,11.042,4,2027,10,25,14.25
2027,10,25,P04,120431,10.936,4,2027,11,1,14.113
2027,11,1,P04,120431,17,4,2027,11,8,21.94
2027,11,8,P04,120431,24.336,4,2027,11,15,31.406
2027,11,29,P04,120431,10.752,4,2027,12,6,13.876
2027,12,6,P04,120431,11.112,4,2027,12,13,14.34
2027,12,13,P04,120431,11.28,4,2027,12,20,14.557
2027,12,20,P04,120431,11.288,4,2027,12,27,14.568
2027,12,27,P04,120431,11.33,4,2028,1,3,14.622
2028,1,3,P04,120431,11.148,4,2028,1,10,14.387
2028,1,10,P04,120431,11.06,4,2028,1,17,14.273
2028,1,17,P04,120431,11.042,4,2028,1,24,14.25
2028,1,24,P04,120431,10.992,4,2028,1,31,14.186
2028,1,31,P04,120431,11.476,4,2028,2,7,14.81
2026,8,10,P04,120433,32,4,2026,8,17,43.109
2026,8,24,P04,120433,10,4,2026,8,31,13.472
2026,8,31,P04,120433,10.564,4,2026,9,7,14.041
2026,9,7,P04,120433,13.386,4,2026,9,14,17.791
2026,9,21,P04,120433,10,4,2026,9,28,13.291
2026,9,28,P04,120433,10,4,2026,10,5,13.134
2026,10,5,P04,120433,10,4,2026,10,12,13.134
2026,10,12,P04,120433,10,4,2026,10,19,13.134
2026,10,19,P04,120433,10,4,2026,10,26,13.134
2026,10,26,P04,120433,10.131,4,2026,11,2,13.306
2026,11,9,P04,120433,23.129,4,2026,11,16,31.065
2026,11,30,P04,120433,10,4,2026,12,7,13.742
2026,12,7,P04,120433,10,4,2026,12,14,13.742
2026,12,14,P04,120433,10,4,2026,12,21,13.742
2026,12,21,P04,120433,14.551,4,2026,12,28,19.996
2027,1,4,P04,120433,10.687,4,2027,1,11,13.792
2027,1,11,P04,120433,11.056,4,2027,1,18,14.268
2027,1,18,P04,120433,10.444,4,2027,1,25,13.478
2027,1,25,P04,120433,10,4,2027,2,1,12.905
2027,2,1,P04,120433,10,4,2027,2,8,12.905
2027,2,8,P04,120433,10,4,2027,2,15,12.905
2027,2,15,P04,120433,15.435,4,2027,2,22,19.919
2027,3,1,P04,120433,10,4,2027,3,8,12.905
2027,3,8,P04,120433,10,4,2027,3,15,12.905
2027,3,15,P04,120433,10,4,2027,3,22,12.905
2027,3,22,P04,120433,10,4,2027,3,29,12.905
2027,3,29,P04,120433,10,4,2027,4,5,12.905
2027,4,5,P04,120433,10.971,4,2027,4,12,14.158
2027,4,12,P04,120433,11.188,4,2027,4,19,14.439
2027,4,19,P04,120433,11.014,4,2027,4,26,14.214
2027,4,26,P04,120433,10,4,2027,5,3,12.905
2027,5,3,P04,120433,10,4,2027,5,10,12.905
2027,5,10,P04,120433,10,4,2027,5,17,12.905
2027,5,17,P04,120433,18.16,4,2027,5,24,23.436
2027,5,31,P04,120433,12.31,4,2027,6,7,15.886
2027,6,7,P04,120433,10,4,2027,6,14,12.905
2027,6,21,P04,120433,10,4,2027,6,28,12.905
2027,7,12,P04,120433,10,4,2027,7,19,12.905
2027,7,19,P04,120433,12.02,4,2027,7,26,15.512
2027,8,2,P04,120433,10,4,2027,8,9,12.905
2027,8,9,P04,120433,10,4,2027,8,16,12.905
2027,8,16,P04,120433,10,4,2027,8,23,12.905
2027,8,23,P04,120433,10,4,2027,8,30,12.905
2027,8,30,P04,120433,12.92,4,2027,9,6,16.674
2027,9,13,P04,120433,10,4,2027,9,20,12.905
2027,9,20,P04,120433,10,4,2027,9,27,12.905
2027,9,27,P04,120433,12.862,4,2027,10,4,16.598
2027,10,11,P04,120433,10,4,2027,10,18,12.905
2027,10,18,P04,120433,12.472,4,2027,10,25,16.095
2027,11,1,P04,120433,17.902,4,2027,11,8,23.103
2027,11,15,P04,120433,10,4,2027,11,22,12.905
2027,11,29,P04,120433,12.258,4,2027,12,6,15.82
2027,12,13,P04,120433,10,4,2027,12,20,12.905
2027,12,27,P04,120433,13.272,4,2028,1,3,17.128
2028,1,17,P04,120433,14.53,4,2028,1,24,18.752
2026,8,10,P04,120436,57,4,2026,8,17,76.788
2026,8,24,P04,120436,31.646,4,2026,8,31,42.632
2026,9,21,P04,120436,35.027,4,2026,9,28,46.553
2026,10,12,P04,120436,48.926,4,2026,10,19,64.259
2026,10,19,P04,120436,18.548,4,2026,10,26,24.36
2026,11,2,P04,120436,9,4,2026,11,9,12.088
2027,1,25,P04,120436,66.323,4,2027,2,1,85.593
2027,2,8,P04,120436,70.7,4,2027,2,15,91.241
2027,2,15,P04,120436,13.011,4,2027,2,22,16.791
2027,2,22,P04,120436,13.577,4,2027,3,1,17.521
2027,3,1,P04,120436,10.166,4,2027,3,8,13.119
2027,3,8,P04,120436,67.458,4,2027,3,15,87.057
2027,3,15,P04,120436,26.57,4,2027,3,22,34.289
2027,3,22,P04,120436,45.843,4,2027,3,29,59.162
2027,4,5,P04,120436,28.71,4,2027,4,12,37.052
2027,4,19,P04,120436,16.841,4,2027,4,26,21.734
2027,4,26,P04,120436,45.063,4,2027,5,3,58.156
2027,5,3,P04,120436,22.874,4,2027,5,10,29.52
2027,5,10,P04,120436,45.465,4,2027,5,17,58.675
2027,7,19,P04,120436,11.13,4,2027,7,26,14.364
2027,7,26,P04,120436,14.154,4,2027,8,2,18.266
2027,9,20,P04,120436,1.483,4,2027,9,27,1.914
2027,9,27,P04,120436,49.632,4,2027,10,4,64.052
2027,10,25,P04,120436,69.654,4,2027,11,1,89.891
2027,11,29,P04,120436,8.33,4,2027,12,6,10.75
2027,12,6,P04,120436,1.029,4,2027,12,13,1.328
2028,1,3,P04,120436,7.897,4,2028,1,10,10.192
2028,1,10,P04,120436,8.249,4,2028,1,17,10.645
2028,1,17,P04,120436,62.662,4,2028,1,24,80.868
2028,1,24,P04,120436,20.742,4,2028,1,31,26.769
2028,2,7,P04,120436,0.13,4,2028,2,14,0.167
2028,2,21,P04,120436,0.293,4,2028,2,28,0.378
2026,8,3,P04,120531,29.298,4,2026,8,10,39.469
2026,8,10,P04,120531,9,4,2026,8,17,12.124
2026,8,17,P04,120531,23,4,2026,8,24,30.985
2026,8,31,P04,120531,15.646,4,2026,9,7,20.795
2026,9,7,P04,120531,40,4,2026,9,14,53.163
2026,9,14,P04,120531,31,4,2026,9,21,41.201
2026,10,5,P04,120531,20.79,4,2026,10,12,27.306
2026,10,19,P04,120531,40,4,2026,10,26,52.535
2026,10,26,P04,120531,15.062,4,2026,11,2,19.783
2026,11,9,P04,120531,40,4,2026,11,16,53.724
2026,11,16,P04,120531,13.301,4,2026,11,23,17.864
2026,11,30,P04,120531,9,4,2026,12,7,12.368
2026,12,14,P04,120531,39.382,4,2026,12,21,54.118
2027,1,4,P04,120531,23.778,4,2027,1,11,30.686
2027,1,18,P04,120531,26.728,4,2027,1,25,34.494
2027,2,1,P04,120531,26.79,4,2027,2,8,34.574
2027,2,15,P04,120531,24.31,4,2027,2,22,31.373
2027,3,1,P04,120531,22.66,4,2027,3,8,29.244
2027,3,15,P04,120531,22.41,4,2027,3,22,28.921
2027,3,29,P04,120531,25.31,4,2027,4,5,32.664
2027,4,12,P04,120531,15.01,4,2027,4,19,19.371
2027,4,19,P04,120531,31,4,2027,4,26,40.007
2027,5,3,P04,120531,31,4,2027,5,10,40.007
2027,5,17,P04,120531,9.77,4,2027,5,24,12.609
2027,5,31,P04,120531,40,4,2027,6,7,51.622
2027,6,7,P04,120531,10.308,4,2027,6,14,13.302
2027,6,21,P04,120531,31,4,2027,6,28,40.007
2027,6,28,P04,120531,9,4,2027,7,5,11.615
2027,7,12,P04,120531,23.985,4,2027,7,19,30.954
2027,7,19,P04,120531,21.705,4,2027,7,26,28.011
2027,8,2,P04,120531,26.873,4,2027,8,9,34.68
2027,8,9,P04,120531,20.667,4,2027,8,16,26.672
2027,8,23,P04,120531,18.308,4,2027,8,30,23.627
2027,9,6,P04,120531,29.86,4,2027,9,13,38.535
2027,9,20,P04,120531,25.55,4,2027,9,27,32.973
2027,10,4,P04,120531,22.91,4,2027,10,11,29.566
2027,10,18,P04,120531,18.43,4,2027,10,25,23.785
2027,11,1,P04,120531,26.45,4,2027,11,8,34.135
2027,11,15,P04,120531,22.32,4,2027,11,22,28.805
2027,12,6,P04,120531,21.26,4,2027,12,13,27.437
2027,12,20,P04,120531,24.34,4,2027,12,27,31.412
2028,1,3,P04,120531,21.36,4,2028,1,10,27.566
2026,8,3,P04,120533,39.001,4,2026,8,10,52.541
2026,8,17,P04,120533,9,4,2026,8,24,12.124
2026,8,31,P04,120533,24.354,4,2026,9,7,32.367
2026,9,14,P04,120533,9,4,2026,9,21,11.962
2026,9,28,P04,120533,40,4,2026,10,5,52.535
2026,10,5,P04,120533,19.21,4,2026,10,12,25.23
2026,10,26,P04,120533,24.938,4,2026,11,2,32.752
2026,11,16,P04,120533,26.699,4,2026,11,23,35.86
2026,11,30,P04,120533,31,4,2026,12,7,42.6
2026,12,14,P04,120533,26.478,4,2026,12,21,36.386
2027,1,4,P04,120533,19.73,4,2027,1,11,25.462
2027,1,18,P04,120533,22.12,4,2027,1,25,28.547
2027,2,1,P04,120533,22.36,4,2027,2,8,28.856
2027,2,15,P04,120533,19.88,4,2027,2,22,25.656
2027,3,1,P04,120533,17.34,4,2027,3,8,22.378
2027,3,15,P04,120533,18.73,4,2027,3,22,24.172
2027,3,29,P04,120533,20.28,4,2027,4,5,26.172
2027,4,12,P04,120533,24.99,4,2027,4,19,32.251
2027,4,19,P04,120533,9,4,2027,4,26,11.615
2027,5,3,P04,120533,9,4,2027,5,10,11.615
2027,5,17,P04,120533,30.23,4,2027,5,24,39.013
2027,6,7,P04,120533,29.692,4,2027,6,14,38.319
2027,6,21,P04,120533,9,4,2027,6,28,11.615
2027,6,28,P04,120533,31.415,4,2027,7,5,40.542
2027,7,12,P04,120533,16.015,4,2027,7,19,20.668
2027,7,19,P04,120533,18.295,4,2027,7,26,23.61
2027,8,2,P04,120533,13.128,4,2027,8,9,16.942
2027,8,9,P04,120533,19.333,4,2027,8,16,24.949
2027,8,23,P04,120533,25.408,4,2027,8,30,32.789
2027,9,6,P04,120533,24.29,4,2027,9,13,31.347
2027,9,20,P04,120533,20.72,4,2027,9,27,26.74
2027,10,4,P04,120533,20.74,4,2027,10,11,26.766
2027,10,18,P04,120533,21.57,4,2027,10,25,27.837
2027,11,1,P04,120533,13.55,4,2027,11,8,17.487
2027,11,15,P04,120533,26.73,4,2027,11,22,34.496
2027,12,6,P04,120533,18.74,4,2027,12,13,24.185
2027,12,20,P04,120533,15.66,4,2027,12,27,20.21
2028,1,3,P04,120533,24.19,4,2028,1,10,31.218
2026,8,10,P04,120534,9,4,2026,8,17,12.124
2026,8,31,P04,120534,9,4,2026,9,7,11.962
2026,9,14,P04,120534,9,4,2026,9,21,11.962
2026,9,28,P04,120534,9,4,2026,10,5,11.82
2026,10,12,P04,120534,9,4,2026,10,19,11.82
2026,10,19,P04,120534,9,4,2026,10,26,11.82
2026,10,26,P04,120534,9,4,2026,11,2,11.82
2026,11,9,P04,120534,9,4,2026,11,16,12.088
2026,11,16,P04,120534,9,4,2026,11,23,12.088
2026,11,23,P04,120534,9,4,2026,11,30,12.088
2026,12,7,P04,120534,9,4,2026,12,14,12.368
2026,12,14,P04,120534,9,4,2026,12,21,12.368
2027,1,4,P04,120534,9,4,2027,1,11,11.615
2027,1,18,P04,120534,9,4,2027,1,25,11.615
2027,2,1,P04,120534,11.725,4,2027,2,8,15.132
2027,3,1,P04,120534,9.45,4,2027,3,8,12.196
2027,3,22,P04,120534,10.64,4,2027,3,29,13.731
2027,4,12,P04,120534,9,4,2027,4,19,11.615
2027,4,26,P04,120534,13.06,4,2027,5,3,16.854
2027,5,31,P04,120534,11.17,4,2027,6,7,14.415
2027,6,21,P04,120534,9,4,2027,6,28,11.615
2027,6,28,P04,120534,9.108,4,2027,7,5,11.754
2027,7,12,P04,120534,13.31,4,2027,7,19,17.177
2027,8,2,P04,120534,11.493,4,2027,8,9,14.832
2027,8,16,P04,120534,9,4,2027,8,23,11.615
2027,8,30,P04,120534,11.355,4,2027,9,6,14.654
2027,9,20,P04,120534,10.38,4,2027,9,27,13.396
2027,10,11,P04,120534,9.64,4,2027,10,18,12.441
2027,11,1,P04,120534,9.29,4,2027,11,8,11.989
2027,11,22,P04,120534,10.76,4,2027,11,29,13.886
2027,12,13,P04,120534,9.61,4,2027,12,20,12.402
2028,1,3,P04,120534,9.26,4,2028,1,10,11.95
2026,8,3,P04,120535,9,4,2026,8,10,12.124
2026,9,14,P04,120535,9.122,4,2026,9,21,12.124
2026,10,5,P04,120535,9,4,2026,10,12,11.82
2026,11,16,P04,120535,9,4,2026,11,23,12.088
2026,12,7,P04,120535,9,4,2026,12,14,12.368
2026,12,21,P04,120535,9,4,2026,12,28,12.368
2027,1,11,P04,120535,9,4,2027,1,18,11.615
2027,2,1,P04,120535,9,4,2027,2,8,11.615
2027,2,15,P04,120535,9,4,2027,2,22,11.615
2027,3,1,P04,120535,9,4,2027,3,8,11.615
2027,3,22,P04,120535,9,4,2027,3,29,11.615
2027,4,5,P04,120535,9,4,2027,4,12,11.615
2027,4,26,P04,120535,9,4,2027,5,3,11.615
2027,5,10,P04,120535,9,4,2027,5,17,11.615
2027,5,24,P04,120535,9,4,2027,5,31,11.615
2027,6,14,P04,120535,9,4,2027,6,21,11.615
2027,6,28,P04,120535,9,4,2027,7,5,11.615
2027,7,12,P04,120535,9,4,2027,7,19,11.615
2027,7,19,P04,120535,9,4,2027,7,26,11.615
2027,8,9,P04,120535,9,4,2027,8,16,11.615
2027,8,30,P04,120535,9,4,2027,9,6,11.615
2027,9,13,P04,120535,9.08,4,2027,9,20,11.718
2027,9,27,P04,120535,9,4,2027,10,4,11.615
2027,10,11,P04,120535,9,4,2027,10,18,11.615
2027,10,25,P04,120535,9.66,4,2027,11,1,12.467
2027,11,15,P04,120535,11.86,4,2027,11,22,15.306
2027,12,6,P04,120535,9,4,2027,12,13,11.615
2027,12,20,P04,120535,11.57,4,2027,12,27,14.932
2028,1,10,P04,120535,11.29,4,2028,1,17,14.57
2026,8,24,P04,280571,9,4,2026,8,31,12.124
2026,10,5,P04,280571,15.26,4,2026,10,12,20.042
2026,10,12,P04,280571,9,4,2026,10,19,11.82
