line,sku,is_double_line,first_run,last_run,n_runs,hrs,kg,rate_kgph,rate_p20,rate_p80,oee_mean_hw,recent_n_runs,recent_hrs,recent_kg,recent_rate_kgph,recent_rate_p20,recent_rate_p80,recent_oee_mean_hw,low_evidence,capable,calc_rate_kgph,in_capability_table,measured_over_calc,recent_over_calc
P12,280380,False,2021-09-05,2026-08-03,40,1316.5,859031.0,652.5,498.0,781.5,0.5263,18.0,575.0,401408.0,698.1,643.9,775.8,0.5637,False,1.0,608.0,True,1.073,1.148
P12,280383,False,2021-09-24,2024-08-03,12,241.0,149919.0,622.1,467.6,750.8,0.5538,,,,,,,,False,1.0,608.0,True,1.023,
P12,280384,False,2021-09-22,2024-06-07,12,201.0,118515.0,589.6,446.9,717.6,0.525,,,,,,,,False,1.0,608.0,True,0.97,
P12,280385,False,2021-09-23,2024-03-04,10,151.0,92844.0,614.9,483.6,723.7,0.5474,,,,,,,,False,1.0,608.0,True,1.011,
P12,280397,False,2025-03-25,2026-08-07,14,292.0,161690.0,553.7,295.5,806.9,0.4495,14.0,292.0,161690.0,553.7,295.5,806.9,0.4495,False,1.0,608.0,True,0.911,0.911
P12,280401,False,2022-02-08,2024-04-30,11,218.0,141999.0,651.4,475.3,806.5,0.5799,,,,,,,,False,,,False,,
P12,280403,False,2022-02-09,2024-05-14,6,105.0,66277.0,631.2,487.0,787.9,0.562,,,,,,,,False,,,False,,
P12,280404,False,2023-09-14,2024-02-03,2,48.0,23676.0,493.3,408.2,578.3,0.4392,,,,,,,,True,,,False,,
P12,280426,False,2022-05-18,2026-07-30,21,567.6,285708.0,503.4,384.5,621.8,0.4075,12.0,389.6,187647.0,481.6,378.5,594.7,0.3908,False,1.0,608.0,True,0.828,0.792
P12,280436,False,2025-06-08,2026-08-02,10,236.0,106858.0,452.8,375.6,501.4,0.3649,10.0,236.0,106858.0,452.8,375.6,501.4,0.3649,False,1.0,608.0,True,0.745,0.745
P12,280488,False,2024-02-05,2026-07-19,16,220.3,132909.0,603.4,495.2,738.3,0.4893,14.0,204.3,121435.0,594.5,489.4,733.2,0.4823,False,1.0,608.0,True,0.992,0.978
P12,280539,False,2025-03-25,2026-08-07,11,313.5,132791.0,423.6,229.7,576.8,0.3449,11.0,313.5,132791.0,423.6,229.7,576.8,0.3449,False,1.0,608.0,True,0.697,0.697
P12,280605,False,2026-04-06,2026-06-02,5,191.0,100016.0,523.6,437.5,577.6,0.404,5.0,191.0,100016.0,523.6,437.5,577.6,0.404,False,1.0,608.0,True,0.861,0.861
P12,280607,False,2026-04-10,2026-04-12,2,69.0,42404.0,614.6,440.6,881.2,0.4742,2.0,69.0,42404.0,614.6,440.6,881.2,0.4742,True,1.0,608.0,True,1.011,1.011
P12,280611,False,2026-02-16,2026-08-11,5,246.8,120355.0,487.7,353.5,638.7,0.4515,5.0,246.8,120355.0,487.7,353.5,638.7,0.4515,False,1.0,608.0,True,0.802,0.802
P12,280612,False,2026-02-19,2026-08-10,11,279.5,125239.0,448.1,313.5,570.9,0.4188,11.0,279.5,125239.0,448.1,313.5,570.9,0.4188,False,1.0,608.0,True,0.737,0.737
P12,280613,False,2026-02-26,2026-07-15,9,245.5,146010.0,594.7,493.5,766.2,0.5507,9.0,245.5,146010.0,594.7,493.5,766.2,0.5507,False,1.0,608.0,True,0.978,0.978
P12,280614,False,2026-02-23,2026-08-14,9,304.7,176634.0,579.7,469.7,689.1,0.5368,9.0,304.7,176634.0,579.7,469.7,689.1,0.5368,False,1.0,608.0,True,0.953,0.953
P12,280615,False,2026-02-27,2026-06-07,3,68.2,49991.0,733.0,643.6,822.5,0.6787,3.0,68.2,49991.0,733.0,643.6,822.5,0.6787,False,1.0,608.0,True,1.206,1.206
P12,280622,False,2025-10-29,2026-07-07,4,90.0,38849.0,431.7,275.4,542.2,0.3331,4.0,90.0,38849.0,431.7,275.4,542.2,0.3331,False,1.0,608.0,True,0.71,0.71
P13,120430,False,2018-02-20,2024-02-11,3,105.8,90180.0,852.8,769.7,883.1,0.7592,,,,,,,,False,,,False,,
P13,120431,False,2018-01-09,2018-10-19,3,102.5,81303.0,793.4,596.4,876.4,0.7063,,,,,,,,False,,,False,,
P13,120433,False,2018-01-22,2018-01-22,1,30.0,22182.0,739.4,739.4,739.4,0.6583,,,,,,,,True,,,False,,
P13,120436,False,2018-01-02,2025-05-09,52,2347.4,1813814.0,772.7,669.2,905.4,0.6879,5.0,137.0,97874.0,714.4,612.2,789.2,0.636,False,1.0,748.0,True,1.033,0.955
P13,120437,False,2018-02-08,2024-10-01,31,1084.7,852899.0,786.3,702.3,888.3,0.7001,3.0,60.0,45136.0,752.3,646.6,822.7,0.6698,False,1.0,748.0,True,1.051,1.006
P13,120444,False,2018-04-02,2024-07-23,5,108.6,92560.0,852.1,783.5,935.2,0.7587,,,,,,,,False,1.0,748.0,True,1.139,
P13,120445,False,2020-05-12,2020-05-12,1,104.0,65424.0,629.1,629.1,629.1,0.5601,,,,,,,,True,1.0,748.0,True,0.841,
P13,120448,False,2018-01-08,2025-05-07,25,887.4,708782.0,798.7,728.3,912.1,0.7111,1.0,42.0,28444.0,677.2,677.2,677.2,0.603,False,1.0,748.0,True,1.068,0.905
P13,120450,False,2024-02-29,2024-02-29,1,2.0,15.0,7.6,7.6,7.6,0.0067,,,,,,,,True,1.0,748.0,True,0.01,
P13,120453,False,2018-07-09,2018-07-09,1,19.0,11071.0,582.7,582.7,582.7,0.5188,,,,,,,,True,0.0,748.0,True,0.779,
P13,120464,False,2018-01-09,2025-07-05,56,3146.6,2563820.0,814.8,746.0,907.9,0.7254,2.0,128.0,101801.0,795.3,771.3,826.2,0.7081,False,,,False,,
P13,120465,False,2018-01-03,2019-09-18,2,50.0,40037.0,800.7,797.2,814.2,0.7129,,,,,,,,True,1.0,748.0,True,1.07,
P13,120532,False,2019-08-12,2019-08-12,1,8.0,5835.0,729.4,729.4,729.4,0.6494,,,,,,,,True,1.0,748.0,True,0.975,
P13,120536,False,2018-04-02,2018-04-02,1,19.0,12239.0,644.1,644.1,644.1,0.5735,,,,,,,,True,1.0,748.0,True,0.861,
P13,241281,False,2022-08-26,2022-08-26,1,45.0,26020.0,578.2,578.2,578.2,0.5148,,,,,,,,True,,,False,,
P13,241283,False,2019-05-06,2025-04-24,40,1386.8,1016941.0,733.3,653.2,821.0,0.6529,4.0,138.0,101599.0,736.2,608.8,826.3,0.6555,False,1.0,748.0,True,0.98,0.984
P13,241287,False,2021-02-01,2024-06-23,26,1444.5,1069623.0,740.5,665.9,868.1,0.6593,,,,,,,,False,,,False,,
P13,241288,False,2018-04-11,2024-02-11,35,1387.1,1058123.0,762.8,665.4,885.1,0.6791,,,,,,,,False,,,False,,
P13,241653,False,2020-01-31,2020-01-31,1,11.0,10278.0,934.4,934.4,934.4,0.8319,,,,,,,,True,,,False,,
P13,242027,False,2018-01-15,2018-08-27,17,1267.8,1120178.0,883.6,854.7,923.0,0.7866,,,,,,,,False,,,False,,
P13,242030,False,2018-01-29,2019-10-10,7,292.9,248117.0,847.0,808.3,914.4,0.7541,,,,,,,,False,,,False,,
P13,251200,False,2018-01-11,2025-04-13,30,1054.2,829435.0,786.8,687.7,923.4,0.7005,1.0,30.0,19346.0,644.9,644.9,644.9,0.5741,False,1.0,748.0,True,1.052,0.862
P13,280002,False,2020-12-20,2020-12-20,1,12.0,11218.0,934.8,934.8,934.8,0.8323,,,,,,,,True,,,False,,
P13,280013,False,2024-11-10,2024-11-17,2,24.0,13947.0,581.1,312.3,850.0,0.5174,2.0,24.0,13947.0,581.1,312.3,850.0,0.5174,True,,,False,,
P13,280039,False,2018-05-03,2018-06-18,3,159.6,143054.0,896.5,879.9,907.9,0.7982,,,,,,,,False,1.0,748.0,True,1.199,
P13,280040,False,2018-02-01,2018-11-05,5,88.5,77180.0,871.9,780.1,976.3,0.7763,,,,,,,,False,,,False,,
P13,280052,False,2018-10-29,2023-07-16,82,4846.5,3845263.0,793.4,723.6,869.8,0.7064,,,,,,,,False,1.0,748.0,True,1.061,
P13,280068,False,2019-10-07,2019-10-07,1,8.0,4420.0,552.5,552.5,552.5,0.4919,,,,,,,,True,,,False,,
P13,280087,False,2018-07-09,2018-07-09,1,16.0,9448.0,590.5,590.5,590.5,0.5257,,,,,,,,True,,,False,,
P13,280098,False,2021-01-09,2021-01-09,1,24.0,13590.0,566.2,566.2,566.2,0.5041,,,,,,,,True,0.0,748.0,True,0.757,
P13,280107,False,2018-02-20,2021-10-01,6,130.0,83841.0,644.9,488.2,807.0,0.5742,,,,,,,,False,0.0,748.0,True,0.862,
P13,280121,False,2021-08-29,2025-04-01,4,108.0,61374.0,568.3,507.8,638.1,0.5059,3.0,84.0,47490.0,565.4,507.8,649.2,0.5033,False,1.0,748.0,True,0.76,0.756
P13,280141,False,2018-08-29,2018-08-29,1,58.7,55366.0,943.7,943.7,943.7,0.8402,,,,,,,,True,,,False,,
P13,280142,False,2019-05-28,2019-06-17,4,447.5,384217.0,858.6,743.6,944.7,0.6919,,,,,,,,False,,,False,,
P13,280147,False,2018-11-14,2019-04-15,6,277.6,240138.0,865.2,845.9,888.0,0.7703,,,,,,,,False,,,False,,
P13,280155,False,2021-01-18,2021-03-10,2,48.0,33244.0,692.6,643.9,741.2,0.6166,,,,,,,,True,,,False,,
P13,280169,False,2020-10-04,2024-10-06,65,3447.2,2464805.0,715.0,626.7,823.1,0.6366,3.0,115.0,76853.0,668.3,559.7,828.7,0.595,False,1.0,748.0,True,0.956,0.893
P13,280172,False,2020-04-24,2022-05-31,18,717.8,519279.0,723.5,675.3,805.1,0.6441,,,,,,,,False,1.0,748.0,True,0.967,
P13,280198,False,2020-10-05,2021-03-09,6,400.5,297683.0,743.3,660.4,838.6,0.6618,,,,,,,,False,,,False,,
P13,280205,False,2020-11-08,2020-12-23,2,55.6,46204.0,830.7,827.2,846.1,0.7396,,,,,,,,True,,,False,,
P13,280206,False,2019-05-13,2020-10-19,29,2168.6,1699614.0,783.7,723.3,843.3,0.6978,,,,,,,,False,,,False,,
P13,280212,False,2019-11-06,2025-05-31,26,1049.0,799722.0,762.4,685.9,845.4,0.6787,3.0,103.0,80838.0,784.8,760.6,805.1,0.6987,False,1.0,748.0,True,1.019,1.049
P13,280213,False,2020-02-09,2025-06-02,17,667.0,512484.0,768.3,675.9,882.9,0.6841,1.0,24.0,18101.0,754.2,754.2,754.2,0.6715,False,1.0,748.0,True,1.027,1.008
P13,280214,False,2020-02-05,2020-12-01,9,668.0,529590.0,792.8,709.4,870.5,0.7058,,,,,,,,False,,,False,,
P13,280222,False,2020-01-16,2025-04-20,34,2198.0,1757908.0,799.8,748.2,847.3,0.7121,2.0,114.0,93969.0,824.3,774.2,849.2,0.7339,False,1.0,748.0,True,1.069,1.102
P13,280233,False,2020-03-16,2022-02-13,24,1748.5,1494196.0,854.6,732.5,997.7,0.6313,,,,,,,,False,,,False,,
P13,280234,False,2020-03-21,2022-02-06,24,1509.0,1216926.0,806.4,645.3,953.5,0.5958,,,,,,,,False,,,False,,
P13,280235,False,2020-03-23,2022-01-24,16,831.8,625579.0,752.1,611.3,866.2,0.5556,,,,,,,,False,,,False,,
P13,280237,False,2023-04-09,2023-04-09,1,24.0,16114.0,671.4,671.4,671.4,0.5978,,,,,,,,True,,,False,,
P13,280241,False,2021-01-23,2021-01-23,1,24.0,19176.0,799.0,799.0,799.0,0.7114,,,,,,,,True,,,False,,
P13,280243,False,2020-02-01,2021-01-24,3,115.0,105687.0,919.0,893.5,936.9,0.8182,,,,,,,,False,,,False,,
P13,280244,False,2024-08-02,2025-06-15,3,86.0,42110.0,489.7,318.0,731.0,0.4359,2.0,50.0,23838.0,476.8,318.0,817.0,0.4245,False,,,False,,
P13,280245,False,2021-05-20,2021-05-20,1,72.0,58620.0,814.2,814.2,814.2,0.7249,,,,,,,,True,,,False,,
P13,280246,False,2021-05-23,2024-08-12,3,216.6,169641.0,783.3,723.1,824.7,0.6974,,,,,,,,False,,,False,,
P13,280247,False,2020-06-01,2021-12-06,6,507.0,482600.0,951.9,748.7,1084.1,0.7032,,,,,,,,False,,,False,,
P13,280256,False,2022-02-17,2026-06-17,43,3297.7,2329686.0,706.5,632.0,798.9,0.6317,35.0,2844.7,1981499.0,696.6,630.0,792.6,0.6233,False,1.0,748.0,True,0.945,0.931
P13,280264,False,2023-07-25,2025-07-09,56,3801.5,2723869.0,716.5,668.3,795.3,0.6379,26.0,1666.5,1134224.0,680.6,608.8,755.8,0.6059,False,1.0,748.0,True,0.958,0.91
P13,280284,False,2020-02-02,2020-02-02,1,78.0,71257.0,913.5,913.5,913.5,0.8133,,,,,,,,True,,,False,,
P13,280318,False,2021-05-08,2025-04-13,16,404.0,293477.0,726.4,615.1,839.7,0.6467,3.0,96.0,75722.0,788.8,703.4,846.0,0.7023,False,1.0,748.0,True,0.971,1.055
P13,280324,False,2022-12-04,2022-12-04,1,12.0,7180.0,598.3,598.3,598.3,0.5327,,,,,,,,True,1.0,748.0,True,0.8,
P13,280325,False,2021-06-13,2023-03-12,12,812.0,601145.0,740.3,678.6,825.6,0.6591,,,,,,,,False,1.0,748.0,True,0.99,
P13,280326,False,2022-08-06,2023-03-20,3,57.0,25844.0,453.4,333.8,651.6,0.4037,,,,,,,,False,,,False,,
P13,280327,False,2022-06-02,2024-03-24,21,901.0,654003.0,725.9,621.8,852.7,0.6462,,,,,,,,False,,,False,,
P13,280351,False,2022-01-01,2026-06-14,75,6429.7,4632942.0,720.6,650.5,795.9,0.6415,54.0,4580.7,3246997.0,708.8,649.8,779.3,0.6311,False,1.0,748.0,True,0.963,0.948
P13,280355,False,2021-05-12,2021-05-16,2,48.0,35155.0,732.4,699.7,765.1,0.6521,,,,,,,,True,1.0,748.0,True,0.979,
P13,280357,False,2021-07-12,2021-07-12,1,134.0,111881.0,834.9,834.9,834.9,0.6168,,,,,,,,True,,,False,,
P13,280362,False,2022-04-21,2025-02-02,15,391.5,253611.0,647.8,574.8,753.9,0.5767,4.0,61.0,38119.0,624.9,536.3,733.2,0.5564,False,,,False,,
P13,280365,False,2022-05-09,2025-02-02,9,351.0,240784.0,686.0,596.2,767.2,0.6107,2.0,57.0,33777.0,592.6,573.4,647.3,0.5276,False,1.0,748.0,True,0.917,0.792
P13,280375,False,2023-11-27,2023-11-27,1,12.0,3361.0,280.1,280.1,280.1,0.2257,,,,,,,,True,0.0,748.0,True,0.374,
P13,280405,False,2022-04-13,2024-01-21,13,812.0,633448.0,780.1,729.3,872.9,0.6945,,,,,,,,False,1.0,748.0,True,1.043,
P13,280425,False,2024-06-22,2025-03-30,4,84.0,51638.0,614.7,582.5,663.5,0.5473,2.0,48.0,28391.0,591.5,586.3,596.7,0.5266,False,1.0,748.0,True,0.822,0.791
P13,280450,False,2024-02-05,2025-07-08,6,148.0,96573.0,652.5,509.3,845.7,0.5809,1.0,33.0,20055.0,607.7,607.7,607.7,0.5411,False,1.0,748.0,True,0.872,0.812
P13,280480,False,2025-04-01,2025-04-15,2,112.0,40825.0,364.5,290.1,503.4,0.3245,2.0,112.0,40825.0,364.5,290.1,503.4,0.3245,True,1.0,748.0,True,0.487,0.487
P13,280490,False,2025-06-02,2025-06-04,2,24.0,18671.0,777.9,624.5,931.4,0.6926,2.0,24.0,18671.0,777.9,624.5,931.4,0.6926,True,1.0,748.0,True,1.04,1.04
P13,280517,False,2024-06-20,2024-07-17,3,78.5,55145.0,702.5,609.0,848.5,0.6254,,,,,,,,False,1.0,748.0,True,0.939,
P13,280574,False,2025-06-07,2025-06-07,1,12.0,1043.0,86.9,86.9,86.9,0.0774,1.0,12.0,1043.0,86.9,86.9,86.9,0.0774,True,1.0,748.0,True,0.116,0.116
P13,280576,False,2025-06-04,2025-06-04,1,60.0,28469.0,474.5,474.5,474.5,0.4224,1.0,60.0,28469.0,474.5,474.5,474.5,0.4224,True,1.0,748.0,True,0.634,0.634
P14,120430,False,2018-01-02,2026-02-16,121,4563.7,3373774.0,739.3,630.0,838.9,0.6582,22.0,946.0,663846.0,701.7,617.7,784.9,0.6248,False,,,False,,
P14,120431,False,2018-01-10,2026-04-10,105,3694.4,2660604.0,720.2,641.8,823.4,0.6467,25.0,763.0,497061.0,651.5,537.1,802.2,0.6068,False,,,False,,
P14,120433,False,2018-09-11,2026-02-09,47,1427.0,1039383.0,728.4,658.4,856.3,0.6485,9.0,258.0,159405.0,617.9,445.2,753.4,0.5501,False,,,False,,
P14,120434,False,2020-03-15,2024-11-24,11,326.0,244430.0,749.8,688.6,804.9,0.6675,2.0,36.0,22518.0,625.5,591.6,686.5,0.5569,False,,,False,,
P14,120435,False,2018-01-03,2022-06-23,21,489.2,384536.0,786.0,737.7,832.9,0.6998,,,,,,,,False,1.0,689.0,True,1.141,
P14,120436,False,2018-01-26,2026-08-16,117,4711.8,3742575.0,794.3,722.4,881.4,0.7072,29.0,1131.5,827450.0,731.3,630.1,830.2,0.6511,False,1.0,689.0,True,1.153,1.061
P14,120437,False,2018-01-19,2026-08-18,112,4645.7,3792771.0,816.4,741.9,900.4,0.7269,23.0,664.4,528008.0,794.7,723.4,857.0,0.7075,False,1.0,689.0,True,1.185,1.153
P14,120441,False,2020-03-10,2020-10-07,2,54.0,42629.0,789.4,781.4,832.5,0.7028,,,,,,,,True,,,False,,
P14,120442,False,2018-01-11,2018-01-11,1,13.0,10205.0,785.0,785.0,785.0,0.6989,,,,,,,,True,,,False,,
P14,120444,False,2018-01-17,2025-12-15,36,954.6,711371.0,745.2,607.3,873.1,0.6635,5.0,65.5,41916.0,639.9,532.4,761.1,0.5697,False,1.0,689.0,True,1.082,0.929
P14,120445,False,2020-04-23,2022-07-27,23,640.9,435503.0,679.5,562.7,825.3,0.605,,,,,,,,False,1.0,689.0,True,0.986,
P14,120447,False,2020-04-23,2021-10-14,7,120.0,73770.0,614.8,500.4,752.5,0.5473,,,,,,,,False,,,False,,
P14,120448,False,2018-02-20,2026-08-05,82,3195.2,2579424.0,807.3,717.1,899.7,0.7187,19.0,571.0,399798.0,700.2,649.9,809.5,0.6234,False,1.0,689.0,True,1.172,1.016
P14,120450,False,2018-05-14,2026-08-24,53,1240.9,889829.0,717.1,618.4,812.6,0.6384,17.0,371.0,240925.0,649.4,593.2,706.8,0.5782,False,1.0,689.0,True,1.041,0.943
P14,120451,False,2018-02-13,2026-07-05,42,690.0,489450.0,709.3,595.7,820.6,0.6315,11.0,168.0,106641.0,634.8,520.7,724.2,0.5651,False,1.0,689.0,True,1.029,0.921
P14,120452,False,2019-01-03,2020-01-01,5,73.8,50833.0,688.5,594.1,764.5,0.613,,,,,,,,False,,,False,,
P14,120453,False,2018-02-12,2026-07-30,42,845.0,593443.0,702.3,607.2,805.7,0.6253,13.0,238.0,151435.0,636.3,599.5,706.1,0.5665,False,1.0,689.0,True,1.019,0.924
P14,120454,False,2018-10-29,2024-01-12,19,285.0,189472.0,664.9,593.1,745.7,0.592,,,,,,,,False,,,False,,
P14,120465,False,2018-02-14,2022-08-17,49,1255.6,977569.0,778.6,709.8,853.1,0.6932,,,,,,,,False,1.0,689.0,True,1.13,
P14,120531,False,2019-04-22,2026-05-04,30,573.0,358386.0,625.5,476.3,762.4,0.5569,11.0,247.0,142384.0,576.5,404.7,679.3,0.5132,False,1.0,689.0,True,0.908,0.837
P14,120532,False,2018-07-12,2026-08-23,82,2333.2,1700847.0,729.0,636.7,828.0,0.649,29.0,721.5,467569.0,648.1,533.3,770.4,0.577,False,1.0,689.0,True,1.058,0.941
P14,120534,False,2021-02-08,2026-02-10,20,389.0,261484.0,672.2,519.8,779.9,0.5985,8.0,176.0,120020.0,681.9,523.5,794.1,0.6071,False,,,False,,
P14,120536,False,2018-01-03,2026-08-25,68,1523.5,1060957.0,696.4,618.8,790.8,0.62,22.0,403.4,252678.0,626.4,532.8,766.7,0.5577,False,1.0,689.0,True,1.011,0.909
P14,241281,False,2020-07-06,2020-07-06,1,31.0,27399.0,883.8,883.8,883.8,0.7869,,,,,,,,True,,,False,,
P14,242030,False,2018-01-22,2019-06-25,5,264.0,221757.0,840.0,805.4,865.0,0.7479,,,,,,,,False,,,False,,
P14,280003,False,2018-09-26,2019-05-03,4,59.4,51254.0,862.1,831.9,904.2,0.7676,,,,,,,,False,,,False,,
P14,280012,False,2020-10-03,2020-10-03,1,12.0,7530.0,627.5,627.5,627.5,0.5587,,,,,,,,True,,,False,,
P14,280013,False,2019-07-12,2024-01-04,20,274.9,183572.0,667.9,612.0,749.0,0.5946,,,,,,,,False,,,False,,
P14,280040,False,2018-01-15,2019-06-27,4,190.2,168002.0,883.1,794.2,943.3,0.7862,,,,,,,,False,,,False,,
P14,280052,False,2020-11-05,2020-12-10,2,24.0,20684.0,861.8,815.4,908.3,0.7673,,,,,,,,True,0.0,689.0,True,1.251,
P14,280086,False,2018-05-09,2019-09-24,4,52.0,37136.0,714.2,686.2,743.4,0.6358,,,,,,,,False,,,False,,
P14,280087,False,2019-03-11,2019-03-11,1,16.0,10237.0,639.8,639.8,639.8,0.5696,,,,,,,,True,,,False,,
P14,280090,False,2020-03-01,2026-08-23,40,825.0,548409.0,664.7,563.9,793.4,0.5918,21.0,433.0,271947.0,628.1,562.6,765.9,0.5592,False,1.0,689.0,True,0.965,0.912
P14,280098,False,2020-06-15,2022-03-14,8,168.0,112969.0,672.4,524.5,814.7,0.5987,,,,,,,,False,1.0,689.0,True,0.976,
P14,280107,False,2018-04-30,2026-08-07,44,1108.5,787189.0,710.1,585.8,831.1,0.6322,13.0,385.0,245205.0,636.8,343.5,817.3,0.567,False,1.0,689.0,True,1.031,0.924
P14,280114,False,2018-07-16,2021-11-11,4,64.0,45392.0,709.3,613.5,842.9,0.6315,,,,,,,,False,,,False,,
P14,280115,False,2018-05-15,2021-10-01,15,198.0,138693.0,700.5,548.9,854.4,0.6236,,,,,,,,False,,,False,,
P14,280133,False,2018-05-21,2018-06-14,4,218.7,204476.0,935.0,869.1,1002.2,0.8324,,,,,,,,False,,,False,,
P14,280134,False,2018-06-25,2018-06-25,1,27.0,24871.0,921.2,921.2,921.2,0.8201,,,,,,,,True,1.0,689.0,True,1.337,
P14,280136,False,2022-08-03,2022-08-03,1,12.0,7157.0,596.4,596.4,596.4,0.531,,,,,,,,True,,,False,,
P14,280164,False,2019-02-14,2026-07-31,40,799.0,528549.0,661.5,581.6,779.2,0.589,13.0,320.0,196920.0,615.4,570.4,732.0,0.5479,False,1.0,689.0,True,0.96,0.893
P14,280166,False,2019-05-28,2025-10-20,136,6664.2,5078628.0,762.1,679.4,833.0,0.6785,12.0,632.0,433214.0,685.5,549.7,829.9,0.6103,False,,,False,,
P14,280204,False,2021-01-20,2024-01-13,20,658.5,497705.0,755.8,692.8,840.8,0.6729,,,,,,,,False,,,False,,
P14,280206,False,2019-10-31,2019-10-31,1,8.0,7289.0,911.1,911.1,911.1,0.8112,,,,,,,,True,,,False,,
P14,280216,False,2020-02-10,2020-04-01,2,24.0,22288.0,928.7,850.6,1006.7,0.7484,,,,,,,,True,,,False,,
P14,280236,False,2020-06-25,2023-12-05,26,671.0,403548.0,601.4,531.0,645.9,0.5354,,,,,,,,False,,,False,,
P14,280237,False,2020-06-26,2023-01-04,12,308.4,166457.0,539.8,449.5,629.9,0.4806,,,,,,,,False,,,False,,
P14,280238,False,2020-06-29,2023-11-28,27,603.0,390197.0,647.1,541.4,748.4,0.5761,,,,,,,,False,,,False,,
P14,280239,False,2020-06-29,2023-10-02,29,746.5,507396.0,679.7,622.2,742.1,0.6051,,,,,,,,False,,,False,,
P14,280241,False,2021-01-21,2021-01-24,2,55.0,46581.0,846.9,836.4,853.0,0.754,,,,,,,,True,,,False,,
P14,280244,False,2020-05-03,2025-06-19,17,1048.4,775076.0,739.3,684.5,820.2,0.6582,7.0,283.0,216208.0,764.0,673.6,862.5,0.6802,False,,,False,,
P14,280245,False,2020-05-10,2024-08-30,7,347.0,219399.0,632.3,472.3,838.9,0.5629,,,,,,,,False,,,False,,
P14,280284,False,2020-02-09,2021-02-21,3,114.0,96531.0,846.8,829.9,858.2,0.7539,,,,,,,,False,,,False,,
P14,280285,False,2020-02-06,2020-02-06,1,60.0,53682.0,894.7,894.7,894.7,0.7966,,,,,,,,True,,,False,,
P14,280323,False,2021-09-22,2021-09-22,1,12.0,9436.0,786.3,786.3,786.3,0.7001,,,,,,,,True,0.0,689.0,True,1.141,
P14,280326,False,2021-06-10,2021-06-10,1,67.0,45167.0,674.1,674.1,674.1,0.6002,,,,,,,,True,,,False,,
P14,280345,False,2025-08-04,2026-09-02,20,536.6,327168.0,609.7,557.4,703.5,0.5428,20.0,536.6,327168.0,609.7,557.4,703.5,0.5428,False,1.0,689.0,True,0.885,0.885
P14,280347,False,2025-09-27,2026-09-02,14,371.0,222534.0,599.8,440.9,714.2,0.534,14.0,371.0,222534.0,599.8,440.9,714.2,0.534,False,1.0,689.0,True,0.871,0.871
P14,280362,False,2022-03-21,2025-02-18,16,714.0,531754.0,744.8,667.1,822.3,0.6631,3.0,98.0,65504.0,668.4,653.0,692.9,0.5951,False,,,False,,
P14,280365,False,2022-03-24,2025-02-26,13,685.0,484067.0,706.7,641.6,773.7,0.6292,1.0,20.0,8150.0,407.5,407.5,407.5,0.3628,False,1.0,689.0,True,1.026,0.591
P14,280383,False,2022-07-16,2024-12-11,9,158.0,105587.0,668.3,555.2,799.0,0.595,3.0,67.0,45070.0,672.7,566.0,748.4,0.5989,False,1.0,689.0,True,0.97,0.976
P14,280384,False,2023-03-09,2024-12-06,7,120.0,78394.0,653.3,571.6,744.5,0.5816,3.0,60.0,41564.0,692.7,571.6,802.5,0.6167,False,1.0,689.0,True,0.948,1.005
P14,280385,False,2022-07-29,2024-06-22,3,48.0,37053.0,771.9,654.6,829.5,0.6873,,,,,,,,False,1.0,689.0,True,1.12,
P14,280401,False,2024-07-27,2024-10-15,2,24.0,12039.0,501.6,289.8,713.4,0.4466,1.0,12.0,8561.0,713.4,713.4,713.4,0.6352,True,,,False,,
P14,280404,False,2024-07-27,2024-10-16,2,36.0,22424.0,622.9,620.3,624.3,0.5546,1.0,12.0,7440.0,620.0,620.0,620.0,0.552,True,,,False,,
P14,280478,False,2025-04-11,2026-09-01,29,972.0,665004.0,684.2,567.6,794.4,0.6091,29.0,972.0,665004.0,684.2,567.6,794.4,0.6091,False,1.0,689.0,True,0.993,0.993
P14,280571,False,2025-05-20,2026-02-19,11,435.0,336327.0,773.2,726.0,862.4,0.6884,11.0,435.0,336327.0,773.2,726.0,862.4,0.6884,False,1.0,689.0,True,1.122,1.122
P14,280572,False,2026-02-22,2026-08-20,6,217.0,155664.0,717.3,592.3,832.2,0.6387,6.0,217.0,155664.0,717.3,592.3,832.2,0.6387,False,1.0,689.0,True,1.041,1.041
P14,280573,False,2025-04-21,2026-04-10,3,108.0,69126.0,640.1,547.5,699.9,0.5699,3.0,108.0,69126.0,640.1,547.5,699.9,0.5699,False,1.0,689.0,True,0.929,0.929
P14,280574,False,2025-05-14,2025-05-26,4,108.0,80816.0,748.3,670.1,820.9,0.6662,4.0,108.0,80816.0,748.3,670.1,820.9,0.6662,False,1.0,689.0,True,1.086,1.086
P14,280601,False,2025-08-07,2026-06-25,11,328.8,211115.0,642.1,484.5,740.9,0.5717,11.0,328.8,211115.0,642.1,484.5,740.9,0.5717,False,1.0,689.0,True,0.932,0.932
P14,280602,False,2025-08-09,2026-08-26,12,265.0,153694.0,580.0,422.5,726.0,0.5164,12.0,265.0,153694.0,580.0,422.5,726.0,0.5164,False,1.0,689.0,True,0.842,0.842
P14,280642,False,2026-04-23,2026-04-23,1,20.0,10796.0,539.8,539.8,539.8,0.4806,1.0,20.0,10796.0,539.8,539.8,539.8,0.4806,True,,,False,,
