line,from_sku,to_sku,n,recent_n,last_seen,setup_hours,ttp_change,ffs_change,tpld_change,cspkr_change,conv_to_org,cinn_to_non_cinn,added_flavors,cip_req_after,in_changeover_table
P09,280317,280315,4,0,2023-03-16,,,,,,,,,,False
P09,280317,280316,4,0,2022-11-13,,,,,,,,,,False
P09,280451,280453,4,1,2025-03-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280452,280421,4,0,2024-03-29,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,120436,120437,3,0,2022-09-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,120436,120464,3,0,2022-08-28,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P09,120436,280166,3,0,2023-12-14,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,120437,120444,3,0,2018-04-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,120448,120436,3,1,2025-02-22,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P09,120464,241283,3,1,2025-01-30,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
P09,120464,241288,3,0,2023-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241287,241283,3,1,2025-03-10,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
P09,242027,120464,3,0,2018-05-01,,,,,,,,,,False
P09,242030,280105,3,0,2019-11-04,,,,,,,,,,False
P09,251200,241283,3,0,2023-02-02,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
P09,280052,280065,3,0,2022-04-18,,,,,,,,,,False
P09,280052,280147,3,0,2019-02-19,,,,,,,,,,False
P09,280052,280214,3,0,2021-01-25,,,,,,,,,,False
P09,280065,280052,3,0,2022-03-20,,,,,,,,,,False
P09,280065,280316,3,0,2023-04-17,,,,,,,,,,False
P09,280103,280166,3,1,2024-09-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,280104,280103,3,2,2026-03-23,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P09,280105,120436,3,0,2019-11-05,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,280105,280052,3,0,2019-09-26,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P09,280105,280172,3,0,2020-07-01,,,,,,,,,,False
P09,280105,280206,3,0,2020-08-23,,,,,,,,,,False
P09,280105,280452,3,1,2024-09-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280166,280104,3,1,2025-02-08,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,280166,280324,3,0,2023-08-29,1.75,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,True
P09,280166,280452,3,1,2025-01-14,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P09,280169,241287,3,0,2024-06-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280198,280169,3,0,2021-02-18,,,,,,,,,,False
P09,280214,280065,3,0,2021-03-22,,,,,,,,,,False
P09,280222,280065,3,0,2023-06-03,,,,,,,,,,False
P09,280316,280065,3,0,2023-03-05,,,,,,,,,,False
P09,280316,280318,3,0,2023-02-25,,,,,,,,,,False
P09,280318,241283,3,0,2024-05-22,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
P09,280324,280065,3,0,2022-06-08,,,,,,,,,,False
P09,280324,280315,3,0,2023-06-01,,,,,,,,,,False
P09,280324,280325,3,0,2021-08-01,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P09,280325,280324,3,0,2021-09-20,1.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,True
P09,280391,280104,3,1,2025-07-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280421,280452,3,2,2026-05-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280450,280451,3,0,2023-08-23,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,280451,280105,3,1,2024-09-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280451,280478,3,2,2025-07-05,0.25,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,True
P09,280451,280493,3,3,2026-09-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,280453,251200,3,2,2026-04-03,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,280453,280104,3,1,2024-09-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280453,280166,3,1,2025-01-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,280478,280421,3,2,2025-12-12,1.75,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,True
P09,280478,280451,3,2,2025-07-06,1.75,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,True
P09,280478,280453,3,2,2026-01-09,1.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,True
P09,280493,280166,3,1,2024-12-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280582,280581,3,3,2025-08-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280587,280584,3,3,2026-07-21,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P09,120436,280105,2,1,2025-02-26,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,120436,280213,2,0,2019-11-11,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P09,120437,120436,2,0,2018-03-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,120437,280169,2,0,2024-06-08,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,120448,251200,2,1,2024-12-08,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P09,120448,280052,2,0,2019-11-24,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P09,120464,120437,2,0,2018-04-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,120464,242027,2,0,2018-10-01,,,,,,,,,,False
P09,120464,242030,2,0,2019-01-28,,,,,,,,,,False
P09,120464,280318,2,1,2024-11-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241283,120464,2,0,2020-06-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241283,251200,2,0,2021-04-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241283,280052,2,0,2023-02-27,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,241283,280065,2,0,2022-02-13,,,,,,,,,,False
P09,241283,280107,2,1,2025-07-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,241283,280169,2,0,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241287,280105,2,0,2024-01-20,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,241287,280169,2,0,2024-04-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241287,280325,2,0,2021-11-02,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,241288,280169,2,0,2024-01-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,242027,242030,2,0,2018-06-28,,,,,,,,,,False
P09,242027,280107,2,0,2018-09-13,,,,,,,,,,False
P09,242030,280040,2,0,2019-04-30,,,,,,,,,,False
P09,242030,280052,2,0,2019-03-05,,,,,,,,,,False
P09,242030,280166,2,0,2019-09-10,,,,,,,,,,False
P09,251200,241287,2,0,2023-06-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,251200,280104,2,0,2021-12-22,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,251200,280166,2,1,2026-01-05,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,251200,280172,2,0,2022-08-31,,,,,,,,,,False
P09,251200,280450,2,0,2023-08-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,251200,280586,2,2,2025-12-05,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,280040,280105,2,0,2019-01-22,,,,,,,,,,False
P09,280052,280040,2,0,2019-01-21,,,,,,,,,,False
P09,280052,280213,2,0,2020-05-03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,True
P09,280052,280222,2,0,2021-01-09,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
P09,280052,280325,2,0,2022-03-23,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P09,280065,241283,2,0,2022-07-31,,,,,,,,,,False
P09,280065,280106,2,0,2023-02-14,,,,,,,,,,False
P09,280065,280198,2,0,2020-12-20,,,,,,,,,,False
P09,280065,280205,2,0,2021-05-13,,,,,,,,,,False
P09,280065,280213,2,0,2022-07-20,,,,,,,,,,False
P09,280065,280318,2,0,2023-03-20,,,,,,,,,,False
P09,280065,280324,2,0,2023-05-21,,,,,,,,,,False
P09,280068,120436,2,0,2019-10-14,,,,,,,,,,False
P09,280103,120448,2,0,2024-02-20,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,280103,251200,2,0,2021-12-19,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,280103,280105,2,0,2021-06-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280103,280315,2,0,2023-01-24,,,,,,,,,,False
P09,280103,280451,2,0,2024-08-26,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,280104,280451,2,2,2025-07-04,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True
P09,280105,241287,2,0,2023-09-17,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,280105,280169,2,0,2023-09-20,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,280105,280205,2,0,2020-11-17,,,,,,,,,,False
P09,280105,280214,2,0,2021-01-19,,,,,,,,,,False
P09,280105,280421,2,0,2024-05-05,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,280106,241287,2,0,2024-04-05,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,280106,280103,2,0,2020-11-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280106,280344,2,1,2025-09-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280106,280493,2,1,2024-12-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280107,280318,2,0,2023-08-06,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P09,280147,280105,2,0,2019-02-28,,,,,,,,,,False
P09,280166,120436,2,0,2024-03-06,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,280166,120464,2,0,2019-09-17,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,280166,280052,2,0,2020-01-02,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P09,280166,280103,2,1,2024-09-07,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P09,280166,280198,2,0,2020-03-16,,,,,,,,,,False
P09,280166,280451,2,1,2025-01-03,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True
P09,280169,251200,2,0,2023-09-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280169,280065,2,0,2022-05-20,,,,,,,,,,False
P09,280169,280105,2,0,2024-06-09,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,280169,280107,2,0,2023-08-04,0.25,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,True
P09,280169,280315,2,0,2023-02-04,,,,,,,,,,False
P09,280169,280324,2,0,2023-04-02,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,280169,280451,2,0,2024-02-27,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,280172,241283,2,0,2022-04-10,,,,,,,,,,False
P09,280198,280065,2,0,2020-12-19,,,,,,,,,,False
P09,280198,280105,2,0,2020-03-22,,,,,,,,,,False
P09,280206,280105,2,0,2020-08-21,,,,,,,,,,False
P09,280206,280222,2,0,2020-07-28,,,,,,,,,,False
P09,280212,280052,2,0,2022-04-13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P09,280213,280052,2,0,2019-11-12,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True
P09,280222,251200,2,0,2022-01-17,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,280222,280206,2,0,2020-07-26,,,,,,,,,,False
P09,280222,280212,2,0,2021-08-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280222,280324,2,0,2020-11-30,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P09,280264,280478,2,2,2025-03-13,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,280315,120464,2,0,2023-06-17,,,,,,,,,,False
P09,280315,251200,2,0,2022-08-10,,,,,,,,,,False
P09,280315,280103,2,0,2021-12-19,,,,,,,,,,False
P09,280315,280318,2,0,2023-03-10,,,,,,,,,,False
P09,280316,280169,2,0,2022-08-25,,,,,,,,,,False
P09,280316,280315,2,0,2021-12-17,,,,,,,,,,False
P09,280317,251200,2,0,2023-05-06,,,,,,,,,,False
P09,280317,280318,2,0,2022-11-30,,,,,,,,,,False
P09,280317,280324,2,0,2023-03-03,,,,,,,,,,False
P09,280318,120437,2,0,2022-12-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,280318,120448,2,0,2023-10-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,280318,280169,2,0,2024-05-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280318,280317,2,0,2022-09-11,,,,,,,,,,False
P09,280318,280421,2,0,2024-04-26,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,280323,280452,2,0,2024-02-09,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,280325,280222,2,0,2022-03-15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P09,280391,280106,2,1,2025-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280391,280169,2,0,2024-01-30,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,280421,280104,2,0,2024-04-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,280421,280106,2,0,2023-11-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280451,280166,2,0,2024-07-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,True
P09,280451,280421,2,2,2026-08-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280451,280450,2,0,2024-05-29,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,280452,280103,2,1,2024-12-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280452,280451,2,1,2025-01-15,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,280452,280660,2,2,2026-05-05,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,280452,570468,2,2,2026-07-26,0.75,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280453,120436,2,2,2025-09-11,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,280453,120464,2,2,2025-01-20,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,280453,280103,2,1,2025-08-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280453,280391,2,0,2024-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280453,280421,2,0,2024-07-14,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,280478,280103,2,2,2025-09-03,1.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,True
P09,280493,280103,2,2,2025-07-08,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,280493,280104,2,1,2025-07-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280493,280453,2,1,2025-01-19,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,280571,280572,2,2,2026-02-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280581,280169,2,2,2026-07-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P09,280581,280478,2,2,2026-07-11,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,280581,280572,2,2,2026-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280581,280573,2,2,2026-04-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,280581,280582,2,2,2026-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,280583,280478,2,2,2025-11-20,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,280587,280588,2,2,2025-08-12,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P09,280673,280585,2,2,2026-04-24,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,120430,120436,1,1,2026-02-12,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,120430,120464,1,0,2019-03-26,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,120430,120465,1,0,2018-05-21,,,,,,,,,,False
P09,120430,280147,1,0,2018-08-20,,,,,,,,,,False
P09,120431,280068,1,0,2018-03-26,,,,,,,,,,False
P09,120431,280324,1,0,2020-12-01,1.75,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,True
P09,120433,120448,1,0,2019-11-19,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,120436,120450,1,0,2019-03-25,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P09,120436,241283,1,0,2022-10-17,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P09,120436,242027,1,0,2018-10-08,,,,,,,,,,False
P09,120436,242030,1,0,2019-03-04,,,,,,,,,,False
P09,120436,280104,1,0,2021-04-04,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,120436,280169,1,1,2025-03-06,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,120436,280318,1,0,2021-12-12,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P09,120436,280478,1,1,2025-09-13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,120437,120448,1,0,2018-01-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,120437,241283,1,0,2023-10-13,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P09,120437,242027,1,0,2018-01-29,,,,,,,,,,False
P09,120437,251200,1,1,2025-02-17,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,120437,280052,1,0,2019-08-05,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P09,120437,280065,1,0,2022-11-06,,,,,,,,,,False
P09,120437,280107,1,0,2023-10-19,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
P09,120437,280222,1,0,2020-07-07,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P09,120437,280315,1,0,2022-12-11,,,,,,,,,,False
P09,120444,120437,1,0,2018-02-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,120444,120536,1,0,2018-04-12,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,120444,241283,1,0,2021-05-10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P09,120444,241287,1,0,2021-09-15,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P09,120444,242027,1,0,2018-03-05,,,,,,,,,,False
P09,120444,280103,1,0,2020-02-23,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,120444,280172,1,0,2021-09-12,,,,,,,,,,False
P09,120448,120433,1,0,2019-11-19,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,120448,120437,1,0,2023-10-12,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P09,120448,242027,1,0,2018-04-02,,,,,,,,,,False
P09,120448,280103,1,0,2018-07-25,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,True
P09,120448,280105,1,0,2019-07-15,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,True
P09,120448,280169,1,0,2024-02-25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P09,120448,280214,1,0,2020-03-29,,,,,,,,,,False
P09,120448,280316,1,0,2022-12-03,,,,,,,,,,False
P09,120448,280318,1,0,2024-03-10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True
P09,120448,280541,1,1,2026-02-15,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P09,120450,120430,1,0,2019-03-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,120450,120464,1,0,2018-04-30,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,120450,280052,1,0,2019-02-18,1.75,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,True
P09,120464,120431,1,0,2018-03-22,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,120464,120436,1,0,2022-10-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,120464,120448,1,0,2019-04-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,120464,241287,1,0,2020-10-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,120464,280065,1,0,2022-10-08,,,,,,,,,,False
P09,120464,280169,1,0,2024-04-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,120464,280172,1,0,2019-09-23,,,,,,,,,,False
P09,120464,280222,1,0,2020-09-01,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P09,120464,280315,1,0,2022-04-20,,,,,,,,,,False
P09,120464,280452,1,0,2023-11-03,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,120465,280039,1,0,2018-05-21,,,,,,,,,,False
P09,120536,242027,1,0,2018-04-16,,,,,,,,,,False
P09,241283,120437,1,0,2023-10-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P09,241283,241287,1,0,2024-03-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241283,280172,1,0,2022-04-08,,,,,,,,,,False
P09,241283,280212,1,0,2022-04-11,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,241283,280246,1,0,2024-06-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241283,280264,1,1,2025-03-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241283,280315,1,0,2022-10-19,,,,,,,,,,False
P09,241283,280316,1,0,2022-08-02,,,,,,,,,,False
P09,241283,280318,1,0,2023-06-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241283,280344,1,1,2026-07-05,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P09,241283,280425,1,1,2025-10-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241283,280451,1,0,2024-05-23,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,241283,280478,1,0,2024-07-04,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P09,241283,280493,1,1,2025-02-02,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P09,241287,120437,1,0,2024-06-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241287,251200,1,0,2023-04-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241287,280103,1,1,2026-02-06,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,241287,280198,1,0,2020-11-01,,,,,,,,,,False
P09,241287,280206,1,0,2020-04-15,,,,,,,,,,False
P09,241287,280244,1,0,2024-06-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241287,280315,1,0,2021-04-28,,,,,,,,,,False
P09,241287,280316,1,0,2023-05-04,,,,,,,,,,False
P09,241287,280421,1,1,2024-12-14,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,241287,280452,1,0,2024-03-28,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,241287,280453,1,0,2023-06-09,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P09,241288,120436,1,0,2018-02-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P09,241288,242030,1,0,2019-12-02,,,,,,,,,,False
P09,241288,280040,1,0,2018-12-17,,,,,,,,,,False
P09,241288,280206,1,0,2020-07-19,,,,,,,,,,False
P09,241288,280317,1,0,2021-10-10,,,,,,,,,,False
P09,241288,280324,1,0,2022-06-03,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P09,241288,280450,1,0,2023-10-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P09,241658,242027,1,0,2018-01-15,,,,,,,,,,False
P09,242027,120437,1,0,2018-01-18,,,,,,,,,,False
P09,242027,280068,1,0,2018-03-08,,,,,,,,,,False
P09,242030,120436,1,0,2019-10-16,,,,,,,,,,False
P09,242030,120450,1,0,2018-04-26,,,,,,,,,,False
P09,242030,241288,1,0,2019-12-02,,,,,,,,,,False
P09,242030,251200,1,0,2019-12-04,,,,,,,,,,False
P09,251200,120436,1,1,2025-02-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
