mo_start_date,LINE,MO,PRODUCT CODE,Sum of OEE,Max of mo_scheduled_hrs,pouches_produced,pouch_weight_g,kg_per_hr
46044,P17,27503,280647,0.604130359,64,965062,90,1357.12
46044,P20,27535,280480,0.748439726,72,1345036,90,1681.30
46045,P15,27529,280212,0.498208042,44,273576,90,559.59
46045,P16,27628,120436,0.706009615,36,317196,90,792.99
46045,P22,27536,280647,0.692067308,48,829152,90,1554.66
46046,P12,27565,120436,0.435798817,78,424224,90,489.49
46046,P14,27629,280090,0.502190171,24,150416,90,564.06
46047,P13,27568,280351,0.587074002,158,1157616,90,659.40
46047,P14,27571,280478,0.685786147,36,308110,90,770.28
46047,P14,27572,280090,0.402831197,12,60328,90,452.46
46047,P15,27631,280493,0.529868479,58,383540,90,595.15
46047,P16,27578,120436,0.6625,12,99216,90,744.12
46047,P16,27579,120464,0.701762821,12,105096,90,788.22
46047,P17,27581,280647,0.656784188,36,590160,90,1475.40
46047,P18,27586,280647,0.677572115,40,676488,90,1522.10
46047,P19,27590,280351,0.580949519,16,232008,90,1305.05
46047,P20,27592,280480,0.536111111,12,160576,90,1204.32
46047,P20,27593,280585,0.839697802,28,586848,90,1886.30
46047,P21,27597,280647,0.547596154,28,382704,90,1230.12
46047,P22,27601,280647,0.764309955,17,324312,90,1716.95
46048,P16,27580,251200,0.637820513,12,95520,90,716.40
46048,P16,27632,120448,0.50758547,54,342072,90,570.12
46048,P17,27582,280323,0.524522436,100,1309208,90,1178.29
46048,P19,27591,280256,0.693825605,124,2147418,90,1558.61
46048,P21,27598,280591,0.535271991,108,1442922,90,1202.44
46048,P22,27602,280480,0.751492469,123,2307142,90,1688.15
46049,P12,27567,120532,0.316358723,102,402712,90,355.33
46049,P14,27569,280571,0.666292735,12,99784,90,748.38
46049,P14,27570,280573,0.543870192,12,81450,90,610.88
46049,P15,27575,280421,0.651175214,24,195040,90,731.40
46049,P18,27587,280105,0.593336004,96,1421728,90,1332.87
46049,P20,27594,280586,0.732789964,96,1755882,90,1646.14
46050,P14,27574,280345,0.507745726,54,342180,90,570.30
46050,P15,27576,570223,0.568242521,24,170200,90,638.25
46051,P15,27577,120436,0.613141026,12,91824,90,688.68
46051,P15,27577,120463,0.497031441,42,260524,90,558.27
46051,P16,27577,120463,0.089983974,8,8984,90,101.07
46051,P16,27633,280264,0.747096893,52,484836,90,839.14
46052,P14,27691,280347,0.603432158,24,180740,90,677.78
46053,P14,27663,280347,0.606770833,24,181740,90,681.53
46053,P17,27650,280480,0.671710389,184,3084924,90,1508.93
46053,P18,27651,280324,0.626702724,24,375420,90,1407.83
46053,P18,27651,280344,0.525761218,16,209968,90,1181.07
46053,P19,27656,280351,0.703320662,172,3019440,90,1579.94
46053,P20,27659,280324,0.792559129,116,2294744,90,1780.40
46053,P20,27697,280324,0.599252137,12,179488,90,1346.16
46053,P21,27599,280324,0.348290598,12,104320,90,782.40
46053,P21,27698,280324,0.531089744,12,159072,90,1193.04
46053,P22,27662,280480,0.736366836,148,2720198,90,1654.17
46054,P12,27634,120532,0.58475993,102,744376,90,656.80
46054,P13,27637,280351,0.577223558,160,1152600,90,648.34
46054,P14,27639,280601,0.695023148,36,312260,90,780.65
46054,P15,27699,120463,0.727003205,48,435504,90,816.57
46054,P21,27661,280480,0.618269231,160,2469120,90,1388.88
46055,P18,27654,280324,0.580791767,64,927780,90,1304.69
46056,P09,27695,280107,0.683640491,24,204764,90,767.87
46056,P14,27640,280602,0.339262821,18,76212,90,381.06
46056,P15,27643,280421,0.613782051,36,275760,90,689.40
46056,P16,27700,280264,0.778280543,34,330240,90,874.16
46056,P18,27652,280104,0.523793625,72,941320,90,1176.65
46057,P09,27673,280264,0.565206553,36,253936,90,634.84
46057,P09,27694,241287,0.622115385,12,93168,90,698.76
46057,P14,27641,120430,0.604694177,96,724472,90,679.19
46057,P15,27644,280452,0.635683761,24,190400,90,714.00
46058,P12,27635,120431,0.595183405,36,267404,90,668.51
46058,P15,27676,280451,0.548811432,48,328760,90,616.43
46059,P09,27696,280103,0.63394765,36,284820,90,712.05
46059,P20,27766,280169,0.712059295,48,853104,90,1599.57
46060,P09,27769,280581,0.586458333,10,73190,90,658.71
46060,P12,27636,120448,0.541426282,12,81084,90,608.13
46060,P12,27690,120534,0.385336538,12,57708,90,432.81
46060,P16,27714,280264,0.747688779,109,1017096,90,839.80
46060,P22,27767,280324,0.653525641,24,391488,90,1468.08
46061,P09,27702,280581,0.791523153,67,661840,90,889.04
46061,P12,27705,120448,0.842278555,66,693768,90,946.05
46061,P13,27707,280351,0.644634378,162,1303296,90,724.05
46061,P14,27710,120431,0.740117521,18,166260,90,831.30
46061,P17,27717,570261,0.581687843,112,1626120,90,1306.70
46061,P18,27720,280324,0.681757779,89,1514484,90,1531.50
46061,P19,27724,280351,0.735429864,85,1560288,90,1652.07
46061,P20,27726,120464,0.626921695,58,907582,90,1408.32
46061,P21,27730,280480,0.64968495,88,1427020,90,1459.45
46061,P22,27735,280590,0.706938374,88,1552776,90,1588.07
46062,P14,27711,120433,0.585487892,36,263048,90,657.62
46062,P20,27728,280583,0.600614316,24,359792,90,1349.22
46063,P14,27712,120534,0.520699786,12,77980,90,584.85
46064,P09,27703,280573,0.573283921,24,171710,90,643.91
46064,P12,27706,120436,0.721282051,90,810144,90,810.14
46064,P14,27708,280478,0.518043228,78,504284,90,581.87
46064,P14,27713,280090,0.619017094,12,92704,90,695.28
46065,P09,27704,120430,0.673958333,12,100932,90,756.99
46065,P09,27704,120436,0.65042735,30,243520,90,730.56
46065,P16,27715,280450,0.787204142,13,127716,90,884.19
46065,P17,27719,280166,0.522532051,40,521696,90,1173.82
46065,P18,27721,280104,0.592363337,72,1064548,90,1330.69
46065,P19,27725,280256,0.583352468,67,975552,90,1310.44
46065,P20,27830,280451,0.694638088,24,416116,90,1560.44
46065,P21,27731,280490,0.676411147,72,1215592,90,1519.49
46065,P22,27737,280647,0.760336538,64,1214592,90,1708.02
46066,P16,27716,280592,0.704326923,36,316440,90,791.10
46066,P20,278830,280451,0.549145299,48,657920,90,1233.60
46067,P09,27835,120448,0.852684295,24,255396,90,957.74
46068,P09,27774,120448,0.669791667,12,100308,90,752.31
46068,P09,27775,280541,0.673914931,48,403702,90,756.94
46068,P12,27834,120436,0.841730769,15,157572,90,945.43
46068,P13,27776,280351,0.662120133,162,1338648,90,743.69
46068,P14,27782,120531,0.688341346,24,206172,90,773.15
46068,P14,27840,280478,0.52568109,12,78726,90,590.45
46068,P16,27785,280454,0.812980769,12,121752,90,913.14
46068,P16,27786,241283,0.650600962,48,389736,90,730.76
46068,P17,27789,280166,0.695195646,48,832900,90,1561.69
46068,P18,27792,280421,0.367120726,48,439840,90,824.70
46068,P19,27795,280256,0.628966346,24,376776,90,1412.91
46068,P19,27796,280351,0.709116809,135,2389440,90,1592.96
46068,P20,27798,280344,0.743795788,28,519824,90,1670.86
46068,P21,27833,280212,0.681243674,152,2584584,90,1530.35
46068,P22,27803,280647,0.687654247,160,2746216,90,1544.75
46069,P12,27779,280611,0.31100643,74.3,249564,100,335.89
46069,P14,27783,120430,0.644586895,36,289600,90,724.00
46069,P20,27797,241287,0.681697382,24,408364,90,1531.37
46069,P20,27797,280584,0.593108974,12,177648,90,1332.36
46070,P09,27773,280571,0.792334402,42,415310,90,889.95
46070,P16,27787,280264,0.807692308,66,665280,90,907.20
46070,P17,27791,280480,0.649696035,184,2983820,90,1459.48
46070,P18,27793,280105,0.458076559,88,1006156,90,1029.02
46071,P14,27781,120451,0.664216079,24,198946,90,746.05
46071,P20,27831,241287,0.737492716,88,1619888,90,1656.70
46072,P09,27813,280572,0.71875,12,107640,90,807.30
46072,P12,27780,280612,0.50341821,48,260972,100,543.69
46072,P14,27784,280571,0.667285839,66,549630,90,749.50
46073,P09,27906,280576,0.731993412,36,328870,90,822.18
46073,P12,280612,280612,7.71605E-06,12,1,100,0.01
46073,P16,27788,280566,0.734268162,36,329892,90,824.73
46074,P09,27913,280582,0.872395833,12,130650,90,979.88
46075,P09,27845,280582,0.750267094,12,112360,90,842.70
46075,P09,27878,280578,0.788311966,30,295144,90,885.43
46075,P12,27916,280612,0.36779321,24,95332,100,397.22
46075,P14,27882,280572,0.746594551,36,335430,90,838.58
46075,P16,27851,280566,0.661778846,12,99108,90,743.31
46075,P16,27852,280264,0.778930995,102,991548,90,874.90
46075,P17,27854,280480,0.557442818,88,1224412,90,1252.24
46075,P18,27917,280590,0.420512821,1.5,15744,90,944.64
46075,P19,27858,280351,0.780558161,41,798792,90,1753.45
46075,P20,27861,120436,0.79057492,48,947172,90,1775.95
46075,P21,27869,280564,0.633473558,48,758952,90,1423.04
46075,P22,27888,280452,0.596490385,50,744420,90,1339.96
46076,P12,27910,280614,0.624334491,64,431540,100,674.28
46076,P14,27847,120437,0.651648352,42,341568,90,731.93
46077,P09,27880,280588,0.731463675,24,219088,90,821.58
46077,P19,27859,280105,0.655138221,64,1046544,90,1471.70
46077,P19,27859,280256,0.750861378,48,899592,90,1686.74
46077,P20,27862,280169,0.729627404,40,728460,90,1639.04
46077,P21,27865,280591,0.613775374,48,735352,90,1378.79
46078,P09,27879,280586,0.643723291,24,192808,90,723.03
46078,P14,27848,120451,0.627724359,12,94008,90,705.06
46079,P09,27967,280581,0.826510295,66,680780,90,928.34
46079,P12,27911,280613,0.590007716,24,152930,100,637.21
46079,P14,27849,280345,0.560443376,48,335728,90,629.49
46079,P20,27863,280674,0.718222489,72,1290732,90,1613.42
46079,P21,27867,280323,0.668294271,64,1067560,90,1501.26
46080,P12,27923,280615,0.595897244,29.7,191140,100,643.57
46080,P15,27884,280106,0.339358974,25,105880,90,381.17
46080,P16,27853,241283,0.493509615,48,295632,90,554.31
46081,P14,27850,280478,0.466005609,24,139578,90,523.42
46081,P22,27975,280480,0.733939904,100,1831914,90,1648.72
46082,P09,27977,280581,0.588541667,12,88140,90,661.05
46082,P09,27978,280572,0.759824608,36,341374,90,853.44
46082,P14,27925,280478,0.84153312,18,189042,90,945.21
46082,P15,28008,280106,0.897435897,5,56000,90,1008.00
46082,P16,27930,280425,0.696474359,24,208608,90,782.28
46082,P16,28009,241283,0.577644231,12,86508,90,648.81
46082,P17,27951,570261,0.637332459,88,1399888,90,1431.70
46082,P19,27936,280256,0.773208042,88,1698336,90,1736.93
46082,P20,27937,251200,0.776757357,88,1706132,90,1744.91
46082,P21,27941,280682,0.64243699,88,1411100,90,1443.17
46083,P13,27924,280256,0.666535548,132,1098024,90,748.65
46083,P14,27926,280659,0.742623526,137,1269708,90,834.11
46083,P16,27932,280318,0.767681624,36,344904,90,862.26
46084,P09,27920,280586,0.75914797,24,227380,90,852.68
46085,P09,27968,280421,0.757900834,83,785064,90,851.27
46085,P16,27950,280318,0.756370192,24,226548,90,849.56
46086,P16,27933,280264,0.445192308,53,294468,90,500.04
46086,P17,27973,280451,0.326316045,66,537560,90,733.04
46086,P18,28078,280591,0.31211785,26,202552,90,701.14
46086,P19,27974,280351,0.7406013,71,1312464,90,1663.69
46086,P20,27938,280659,0.821875,66,1353924,90,1846.26
46086,P21,27942,280647,0.713691766,71,1264776,90,1603.24
46086,P22,27948,280684,0.495856227,63,779724,90,1113.89
46088,P13,28020,280256,0.60591716,143,1081344,90,680.57
46089,P09,28012,280421,0.678952991,12,101680,90,762.60
46089,P09,28013,280451,0.735309829,36,330360,90,825.90
46089,P14,28021,280659,0.70286859,60,526308,90,789.46
46089,P16,28025,280591,0.768055556,72,690144,90,862.68
46089,P17,28030,280344,0.633580395,48,759080,90,1423.28
46089,P19,28035,280256,0.736456225,152,2794056,90,1654.38
46089,P20,28036,280659,0.787489316,45,884508,90,1769.02
46089,P21,28039,280683,0.727932692,40,726768,90,1635.23
46089,P22,28044,120448,0.692668269,48,829872,90,1556.01
46090,P18,28083,570261,0.415500094,68,705220,90,933.38
46091,P09,28014,280452,0.614707977,18,138088,90,690.44
46091,P14,28022,280659,0.725894765,12,108710,90,815.33
46091,P14,28022,280660,0.58583734,48,350940,90,658.01
46091,P17,28031,570261,0.583580686,46,670044,90,1310.96
46091,P20,28037,280585,0.716927083,40,715780,90,1610.51
46091,P21,28040,280490,0.680453726,48,815238,90,1528.57
46091,P22,28046,280169,0.590796474,100,1474628,90,1327.17
46091,P22,28046,280591,0.654086538,12,195912,90,1469.34
46092,P09,28015,280566,0.770592949,24,230808,90,865.53
46092,P16,28026,280563,0.845467033,42,443160,90,949.63
46092,P17,28129,280256,0.684407051,40,683312,90,1537.45
46092,P17,28129,570261,0.46418937,24,278068,90,1042.76
46092,P18,28130,280324,0.410092338,42,429908,90,921.23
46092,P20,28038,280584,0.578632479,72,1039872,90,1299.84
46092,P21,28041,280324,0.731891026,24,438432,90,1644.12
46092,P21,28041,280480,0.60664301,42,635956,90,1362.76
46093,P09,28016,280660,0.800458511,72,719260,90,899.08
46094,P14,28023,280164,0.547026353,36,245768,90,614.42
46094,P16,28153,280674,0.609294872,30,228120,90,684.36
46095,P13,28154,280351,0.740785256,24,221880,90,832.05
46095,P14,28156,120453,0.659962607,12,98836,90,741.27
46095,P16,28028,120444,0.669711538,12,100296,90,752.22
46096,P09,28086,280576,0.748344017,30,280180,90,840.54
46096,P13,28091,280351,0.679179487,150,1271424,90,762.85
46096,P14,28094,120448,0.760737179,12,113928,90,854.46
46096,P14,28095,120437,0.810096154,12,121320,90,909.90
46096,P16,28098,280264,0.82568109,48,494616,90,927.41
46096,P16,28158,120444,0.600641026,12,89952,90,674.64
46096,P17,28102,570261,0.582725694,24,349076,90,1309.04
46096,P17,28117,570261,0.353122643,136,1198696,90,793.25
46096,P18,28103,280480,0.349679487,3.5,30548,90,785.52
46096,P19,28105,280351,0.677572115,160,2705952,90,1522.10
46096,P20,28107,280586,0.399879808,12,119772,90,898.29
46096,P20,28108,280344,0.632211538,36,568080,90,1420.20
46096,P21,28111,280324,0.727980769,160,2907264,90,1635.34
46096,P22,28112,280591,0.764103618,152,2898948,90,1716.48
46097,P14,28096,280659,0.655651147,114,932808,90,736.43
46097,P18,28104,280453,0.481670673,8,96180,90,1082.03
46097,P18,28160,280490,0.595452078,124,1842948,90,1337.62
46098,P09,28116,280563,0.68036859,48,407568,90,764.19
46098,P16,28099,280592,0.732532051,24,219408,90,822.78
46098,P20,280109,280674,0.723408525,112,2022303,90,1625.06
46099,P12,28163,280622,0.376582892,21,85409,120,488.05
46099,P16,28100,280324,0.583938746,18,131176,90,655.88
46100,P09,28088,280684,0.600614316,24,179896,90,674.61
46100,P16,28182,251200,0.523135684,60,391724,90,587.59
46101,P09,28089,280104,0.737599206,42,386620,90,828.47
46102,P14,28239,280660,0.771400908,24,231050,90,866.44
46103,P09,28165,280104,0.426415598,24,127720,90,478.95
46103,P11,28171,280264,0.687550418,89,763676,90,772.26
46103,P13,28175,280351,0.6252997,154,1201776,90,702.34
46103,P14,28177,120532,0.696015353,81,703588,90,781.76
46103,P14,28216,280660,0.491853632,6,36830,90,552.45
46103,P16,28180,280480,0.639326923,90,718092,90,718.09
46103,P17,28184,280452,0.272419872,100,679960,90,611.96
46103,P17,28241,280480,0.360563568,12,107996,90,809.97
46103,P18,28187,280480,0.576889475,124,1785496,90,1295.92
46103,P19,28189,280351,0.756476362,160,3021064,90,1699.35
46103,P20,28219,280324,0.755650871,153,2885740,90,1697.49
46103,P21,28194,280324,0.67493275,112,1886788,90,1516.17
46103,P22,28198,120437,0.565297333,112,1580300,90,1269.88
46104,P09,28166,280103,0.614449786,12,92020,90,690.15
46104,P09,28212,280588,0.629861111,48,377312,90,707.46
46104,P14,28178,120431,0.589897169,24,176686,90,662.57
46104,P18,28212,280480,0.750961538,24,449856,90,1686.96
46105,P14,28179,280347,0.608012821,12,91056,90,682.92
46106,P09,28168,280587,0.607997558,42,318688,90,682.90
46106,P12,28173,280436,0.299544073,42,141912,110,371.67
46107,P11,28170,280660,0.591301638,36,265660,90,664.15
46107,P16,28183,120430,0.58525641,12,87648,90,657.36
46107,P16,28183,120463,0.616602564,60,461712,90,692.57
46108,P09,28169,280583,0.746607906,36,335436,90,838.59
46108,P12,28172,280426,0.445147381,30.1,151140,110,552.34
46108,P14,28316,120450,0.62480575,33,257320,90,701.78
46108,P17,28185,280451,0.434056192,14.1,152760,90,975.06
46108,P18,28188,280421,0.505154915,36,453912,90,1134.78
46108,P21,28193,570261,0.630215011,48,755048,90,1415.72
46108,P22,28196,280682,0.719017094,36,646080,90,1615.20
46108,P22,28197,280590,0.724919872,12,217128,90,1628.46
46109,P11,28213,280571,0.648771368,18,145740,90,728.70
46110,P09,28244,280103,0.683368946,36,307024,90,767.56
46110,P09,28319,280585,0.756517094,12,113296,90,849.72
46110,P11,28320,280571,0.812307692,12.5,126720,90,912.38
46110,P13,28255,280351,0.673727811,65,546528,90,756.73
46110,P14,28256,120450,0.63102297,24,189004,90,708.77
46110,P16,28321,120463,0.712019231,24,213264,90,799.74
46110,P18,28306,280421,0.615563473,112,1720820,90,1382.80
46110,P19,28267,280351,0.777790179,112,2174328,90,1747.23
46110,P20,28269,280585,0.808203602,84,1694512,90,1815.55
46110,P20,28310,570261,0.582331731,12,174420,90,1308.15
46110,P21,28272,280213,0.719229338,112,2010620,90,1615.68
46110,P22,28275,280682,0.783434924,112,2190108,90,1759.91
46111,P12,28322,280379,0.69605989,18,141328,110,863.67
46111,P14,28325,120531,0.348450855,24,104368,90,391.38
46111,P16,28262,280348,0.659775641,24,197616,90,741.06
46112,P09,28245,280452,0.533653846,6,39960,90,599.40
46112,P09,28342,280452,0.479925776,19,113800,90,539.05
46112,P12,28248,280376,0.702304965,12,95064,110,871.42
46112,P12,28251,280377,0.752245863,9,76368,110,933.39
46112,P14,28328,280478,0.741927083,24,222222,90,833.33
46112,P16,28263,280563,0.388621795,24,116400,90,436.50
46113,P09,28246,280453,0.665589387,36,299036,90,747.59
46113,P12,28252,280397,0.561691382,33,209084,110,696.95
46113,P13,28343,280351,0.69380023,67,580128,90,779.28
46113,P14,28259,280478,0.574157627,78,558908,90,644.89
46113,P16,28345,280563,0.779713424,25.5,248136,90,875.77
46113,P20,28270,280583,0.907772436,16,362528,90,2039.22
46114,P12,28253,280539,0.660756501,12,89440,110,819.87
46114,P16,28265,280490,0.600774573,36,269916,90,674.79
46115,P09,28247,251200,0.644010417,48,385788,90,723.35
46115,P15,28344,280605,0.45171404,43,209776,120,585.42
46115,P18,28308,280103,0.605108173,40,604140,90,1359.32
46115,P19,28347,280351,0.771033654,40,769800,90,1732.05
46115,P20,28271,280584,0.729821047,48,874384,90,1639.47
46115,P21,28311,280324,0.752948718,40,751744,90,1691.42
46115,P22,28277,280107,0.761047676,48,911796,90,1709.62
46116,P13,28359,280256,0.509748777,173,1100568,90,572.55
46116,P14,28417,280345,0.568002137,12,85064,90,637.98
46116,P16,28266,280169,0.434922543,24,130268,90,488.51
46117,P09,28352,280318,0.792094017,18,177936,90,889.68
46117,P14,28361,280345,0.434722222,12,65104,90,488.28
46117,P14,28362,280601,0.653386752,30,244628,90,733.88
46117,P15,28367,280605,0.475484832,99.5,510956,120,616.23
46117,P16,28420,280169,0.822884615,10,102696,90,924.26
46117,P18,28419,280103,0.57619763,112,1610772,90,1294.37
46117,P19,28374,280351,0.782367081,136,2655792,90,1757.51
46117,P21,28380,280480,0.664753182,112,1236760,90,993.83
46117,P22,28381,120464,0.750478948,88,1648412,90,1685.88
46118,P09,28353,280425,0.738848825,60,553250,90,829.88
46118,P12,28357,280605,0.419040698,86,389205,120,543.08
46119,P09,28354,280581,0.7683961,48,460300,90,863.06
46119,P14,28363,280602,0.584873575,72,525544,90,656.93
46119,P20,28377,280659,0.755261752,36,678648,90,1696.62
46121,P22,28383,280642,0.637900641,12,191064,90,1432.98
46121,P22,28383,280659,0.797733516,7,139380,90,1792.03
46121,P22,28385,280480,0.745032051,12,223152,90,1673.64
46122,P09,28355,280573,0.772970085,30,289400,90,868.20
46122,P12,28358,280607,0.339991182,42,154220,120,440.63
46122,P14,28365,120431,0.517094017,12,77440,90,580.80
46122,P14,28366,280573,0.422976763,24,126690,90,475.09
46122,P15,28368,280624,0.49237167,28.5,151552,120,638.11
46122,P18,28396,280105,0.433766754,44,476380,90,974.41
